TAZ,HU_SF,HU_MF,HU_OTH
1323,81.0,4.0,2.0
1324,31.0,0.0,1.0
1325,250.0,136.0,0.0
1326,18.0,0.0,0.0
1327,217.0,162.0,130.0
1328,11.0,0.0,0.0
1329,8.0,0.0,3.0
1330,576.0,0.0,0.0
1331,594.0,3.0,0.0
1332,573.0,397.0,0.0
1333,0.0,0.0,0.0
1334,141.0,0.0,10.0
1335,352.0,0.0,1.0
1336,234.0,0.0,0.0
1337,153.0,104.0,2.0
1338,0.0,0.0,0.0
1339,27.0,150.0,0.0
1340,273.0,0.0,42.0
1341,337.0,0.0,2.0
1342,82.0,0.0,6.0
1343,414.0,0.0,0.0
1344,499.0,0.0,110.0
1345,1.0,128.0,128.0
1346,19.0,0.0,3.0
1347,544.0,0.0,2.0
1348,538.0,36.0,6.0
1349,680.0,0.0,0.0
1350,464.0,160.0,153.0
1351,36.0,464.0,26.0
1352,0.0,170.0,0.0
1353,141.0,0.0,7.0
1354,225.0,0.0,7.0
1355,505.0,42.0,1.0
1356,386.0,0.0,3.0
1357,211.0,6.0,19.0
1358,173.0,28.0,3.0
1359,32.0,426.0,0.0
1360,3.0,0.0,59.0
1361,313.0,0.0,4.0
1362,441.0,0.0,4.0
1363,284.0,0.0,7.0
1364,35.0,0.0,8.0
1365,107.0,3.0,7.0
1366,67.0,210.0,55.0
1367,117.0,20.0,442.0
1368,17.0,3.0,48.0
1369,5.0,0.0,0.0
1370,67.0,0.0,49.0
1371,185.0,77.0,28.0
1372,124.0,92.0,47.0
1373,19.0,0.0,0.0
1374,2.0,0.0,0.0
1375,0.0,0.0,0.0
1376,30.0,2.0,0.0
1377,40.0,0.0,0.0
1378,131.0,41.0,0.0
1379,0.0,0.0,0.0
1391,29.0,0.0,0.0
1392,50.0,0.0,3.0
1393,400.0,0.0,4.0
1394,528.0,0.0,1.0
1395,63.0,0.0,6.0
1396,0.0,0.0,0.0
1397,138.0,0.0,0.0
1398,224.0,2.0,1.0
1399,0.0,0.0,0.0
1400,1.0,0.0,0.0
1401,530.0,0.0,0.0
1402,1.0,0.0,0.0
1403,30.0,6.0,6.0
1404,18.0,0.0,2.0
1405,0.0,0.0,0.0
1406,31.0,0.0,7.0
1407,25.0,0.0,12.0
1408,26.0,0.0,0.0
1409,21.0,0.0,11.0
1410,68.0,0.0,11.0
1411,56.0,0.0,19.0
1412,26.0,0.0,4.0
1413,16.0,0.0,6.0
1414,27.0,0.0,11.0
1415,37.0,0.0,17.0
1416,29.0,0.0,8.0
1417,19.0,0.0,8.0
1418,33.0,0.0,9.0
1419,100.0,4.0,7.0
1420,70.0,0.0,16.0
1421,21.0,4.0,9.0
1422,23.0,0.0,7.0
1441,2.0,0.0,53.0
1442,565.0,0.0,14.0
1443,549.0,0.0,0.0
1444,189.0,0.0,0.0
1445,29.0,0.0,0.0
1446,219.0,0.0,0.0
1447,432.0,0.0,0.0
1448,606.0,64.0,0.0
1449,233.0,0.0,0.0
1450,135.0,0.0,0.0
1451,3.0,0.0,0.0
1452,200.0,0.0,3.0
1453,472.0,0.0,0.0
1454,620.0,0.0,0.0
1455,0.0,0.0,0.0
1456,0.0,0.0,0.0
1457,57.0,0.0,0.0
1458,678.0,380.0,0.0
1459,250.0,306.0,0.0
1460,340.0,196.0,0.0
1461,660.0,0.0,0.0
1462,383.0,586.0,0.0
1463,382.0,0.0,0.0
1464,83.0,0.0,0.0
1465,548.0,0.0,0.0
1466,648.0,0.0,0.0
1467,467.0,0.0,21.0
1468,63.0,239.0,0.0
1469,0.0,0.0,77.0
1470,0.0,0.0,0.0
1471,0.0,0.0,0.0
1472,0.0,0.0,0.0
1473,392.0,0.0,3.0
1474,82.0,0.0,0.0
1475,300.0,32.0,24.0
1476,516.0,248.0,16.0
1477,458.0,102.0,1.0
1478,483.0,0.0,11.0
1479,0.0,0.0,0.0
1480,334.0,139.0,0.0
1481,590.0,0.0,43.0
1482,466.0,403.0,0.0
1483,467.0,0.0,0.0
1484,434.0,0.0,0.0
1485,470.0,168.0,3.0
1486,0.0,0.0,0.0
1487,2.0,0.0,0.0
1488,0.0,0.0,0.0
1489,2.0,174.0,119.0
1490,6.0,1100.0,192.0
1491,308.0,0.0,7.0
1492,461.0,25.0,4.0
1493,559.0,73.0,0.0
1494,493.0,14.0,32.0
1495,367.0,22.0,0.0
1496,3.0,0.0,0.0
1497,0.0,9.0,0.0
1498,61.0,0.0,11.0
1499,277.0,0.0,0.0
1500,84.0,351.0,0.0
1501,4.0,0.0,0.0
1502,105.0,523.0,0.0
1503,395.0,374.0,58.0
1504,81.0,296.0,0.0
1521,297.0,0.0,0.0
1522,90.0,2.0,0.0
1523,790.0,0.0,0.0
1524,264.0,0.0,0.0
1525,0.0,0.0,0.0
1526,21.0,0.0,0.0
1527,47.0,0.0,0.0
1528,3.0,0.0,2.0
1531,7.0,0.0,0.0
1541,9.0,153.0,0.0
1542,3.0,76.0,0.0
1543,114.0,184.0,0.0
1544,0.0,244.0,0.0
1545,78.0,282.0,3.0
1546,21.0,35.0,0.0
1547,107.0,0.0,22.0
1548,101.0,0.0,0.0
1549,132.0,80.0,0.0
1550,50.0,0.0,0.0
1551,0.0,0.0,0.0
1561,2.0,72.0,0.0
1562,0.0,0.0,0.0
1563,0.0,0.0,0.0
1581,5.0,0.0,0.0
1582,5.0,0.0,0.0
1583,682.0,136.0,0.0
1584,238.0,141.0,0.0
1585,239.0,324.0,106.0
1586,285.0,20.0,0.0
1587,364.0,149.0,0.0
1588,336.0,71.0,0.0
1589,384.0,115.0,0.0
1590,485.0,204.0,0.0
1591,0.0,10.0,0.0
1592,3.0,0.0,0.0
1593,12.0,0.0,0.0
1594,2.0,0.0,0.0
1611,94.0,0.0,0.0
1612,4.0,0.0,0.0
1613,249.0,82.0,0.0
1614,3.0,0.0,0.0
1615,2.0,0.0,0.0
1616,5.0,0.0,0.0
1617,4.0,0.0,0.0
1631,2.0,0.0,0.0
1632,139.0,142.0,0.0
1633,411.0,49.0,0.0
1634,431.0,0.0,0.0
1635,5.0,0.0,0.0
1636,0.0,0.0,0.0
1637,4.0,6.0,0.0
1638,287.0,159.0,0.0
1639,127.0,17.0,0.0
1640,268.0,0.0,0.0
1641,520.0,60.0,0.0
1642,169.0,162.0,151.0
1643,146.0,78.0,0.0
1644,4.0,9.0,0.0
1645,67.0,163.0,0.0
1646,182.0,34.0,0.0
1647,115.0,62.0,0.0
1648,184.0,21.0,5.0
1649,256.0,14.0,0.0
1661,2.0,0.0,0.0
1662,4.0,26.0,0.0
1663,1.0,0.0,0.0
1664,16.0,0.0,0.0
1665,1246.0,0.0,0.0
1666,133.0,0.0,0.0
1667,7.0,0.0,0.0
1681,228.0,324.0,0.0
1682,178.0,207.0,0.0
1683,86.0,85.0,0.0
1684,399.0,120.0,0.0
1685,53.0,27.0,0.0
1686,151.0,85.0,6.0
1687,165.0,83.0,21.0
1688,278.0,95.0,35.0
1689,0.0,0.0,0.0
1690,5.0,0.0,0.0
1691,0.0,0.0,0.0
1692,0.0,0.0,0.0
1701,458.0,0.0,0.0
1702,0.0,0.0,0.0
1721,179.0,101.0,0.0
1722,233.0,40.0,0.0
1723,109.0,20.0,0.0
1724,0.0,0.0,0.0
1725,50.0,48.0,0.0
1726,113.0,18.0,0.0
1727,300.0,248.0,0.0
1728,196.0,66.0,0.0
1729,210.0,40.0,0.0
1730,75.0,100.0,0.0
1731,1.0,362.0,0.0
1732,5.0,0.0,0.0
1741,0.0,0.0,0.0
1742,3.0,0.0,0.0
1743,2.0,0.0,0.0
1744,3.0,0.0,0.0
1751,265.0,132.0,0.0
1752,241.0,10.0,0.0
1753,107.0,8.0,0.0
1754,466.0,276.0,0.0
1755,306.0,260.0,0.0
1756,465.0,139.0,0.0
1757,303.0,104.0,0.0
1758,63.0,0.0,0.0
1759,3.0,0.0,0.0
1771,322.0,0.0,0.0
1772,94.0,57.0,0.0
1773,0.0,0.0,0.0
1774,35.0,0.0,0.0
1775,2.0,0.0,0.0
1776,1.0,148.0,0.0
1777,2.0,0.0,0.0
1778,3.0,0.0,0.0
1779,3.0,0.0,0.0
1780,2.0,0.0,0.0
1791,204.0,41.0,0.0
1792,297.0,0.0,0.0
1793,0.0,0.0,0.0
1794,130.0,166.0,0.0
1795,224.0,56.0,0.0
1796,303.0,37.0,0.0
1797,393.0,186.0,0.0
1798,408.0,14.0,0.0
1799,0.0,0.0,0.0
1800,92.0,4.0,0.0
1801,84.0,42.0,0.0
1802,28.0,26.0,0.0
1803,93.0,245.0,0.0
1804,254.0,64.0,0.0
1805,331.0,179.0,0.0
1806,380.0,95.0,0.0
1807,155.0,208.0,0.0
1808,199.0,140.0,0.0
1809,282.0,156.0,0.0
1810,0.0,0.0,179.0
1811,99.0,0.0,0.0
1812,0.0,0.0,0.0
1813,428.0,22.0,0.0
1814,355.0,31.0,0.0
1815,307.0,156.0,0.0
1816,8.0,0.0,0.0
1817,8.0,0.0,0.0
1818,240.0,0.0,78.0
1831,0.0,0.0,0.0
1832,0.0,0.0,0.0
1833,1.0,0.0,0.0
1834,282.0,60.0,0.0
1835,10.0,0.0,0.0
1851,285.0,0.0,0.0
1852,664.0,0.0,0.0
1853,2.0,0.0,0.0
1854,236.0,0.0,0.0
1855,162.0,0.0,135.0
1856,169.0,126.0,0.0
1857,0.0,0.0,0.0
1858,236.0,311.0,0.0
1859,377.0,120.0,0.0
1860,205.0,62.0,0.0
1861,189.0,0.0,0.0
1862,198.0,0.0,0.0
1863,197.0,96.0,0.0
1864,187.0,29.0,0.0
1865,178.0,88.0,0.0
1866,149.0,5.0,0.0
1867,233.0,101.0,0.0
1868,230.0,34.0,0.0
1869,132.0,63.0,0.0
1870,161.0,16.0,0.0
1871,254.0,0.0,0.0
1872,256.0,0.0,0.0
1873,160.0,0.0,0.0
1874,218.0,201.0,0.0
1875,162.0,241.0,0.0
1876,287.0,0.0,0.0
1877,219.0,40.0,0.0
1878,0.0,0.0,0.0
1879,0.0,0.0,0.0
1880,7.0,0.0,0.0
1891,5.0,0.0,0.0
1892,2.0,0.0,0.0
1893,3.0,0.0,0.0
1894,13.0,0.0,0.0
1895,12.0,0.0,0.0
1896,12.0,0.0,0.0
1897,19.0,0.0,0.0
1898,19.0,0.0,0.0
1899,47.0,2.0,0.0
1900,8.0,0.0,0.0
1901,0.0,0.0,0.0
1902,2.0,0.0,0.0
1903,3.0,0.0,0.0
1904,3.0,0.0,0.0
1905,5.0,0.0,0.0
1906,15.0,0.0,0.0
1907,263.0,0.0,0.0
1908,205.0,0.0,0.0
1921,266.0,136.0,0.0
1922,129.0,27.0,0.0
1923,11.0,0.0,0.0
1924,95.0,82.0,14.0
1925,34.0,148.0,33.0
1926,0.0,0.0,0.0
1927,18.0,0.0,5.0
1941,1.0,0.0,0.0
1942,0.0,0.0,0.0
1951,13.0,16.0,0.0
1952,279.0,0.0,0.0
1953,2.0,0.0,0.0
1954,226.0,6.0,0.0
1955,4.0,11.0,0.0
1956,364.0,113.0,0.0
1957,366.0,0.0,0.0
1958,466.0,37.0,0.0
1959,371.0,56.0,218.0
1960,23.0,0.0,0.0
1961,574.0,295.0,0.0
1962,292.0,44.0,0.0
1963,17.0,0.0,0.0
1964,117.0,4.0,0.0
1965,44.0,57.0,138.0
1966,0.0,0.0,0.0
1967,246.0,337.0,0.0
1968,367.0,82.0,0.0
1969,99.0,12.0,0.0
1970,429.0,0.0,0.0
1971,81.0,30.0,0.0
1972,128.0,30.0,20.0
1973,331.0,141.0,0.0
1974,89.0,36.0,0.0
1975,198.0,108.0,0.0
1976,310.0,74.0,0.0
1977,224.0,10.0,0.0
1978,93.0,20.0,0.0
1979,0.0,0.0,0.0
1991,2.0,0.0,0.0
1992,2.0,0.0,0.0
1993,58.0,0.0,0.0
1994,79.0,0.0,0.0
1995,80.0,0.0,0.0
1996,5.0,0.0,0.0
1997,8.0,0.0,0.0
1998,11.0,0.0,0.0
1999,5.0,0.0,0.0
2000,8.0,0.0,0.0
2001,13.0,0.0,0.0
2002,5.0,0.0,0.0
2003,3.0,0.0,0.0
2020,409.0,0.0,229.0
2021,329.0,0.0,177.0
2031,275.0,44.0,5.0
2032,28.0,0.0,6.0
2033,84.0,0.0,9.0
2041,86.0,0.0,40.0
2042,198.0,0.0,76.0
2051,219.0,22.0,0.0
2061,45.0,0.0,50.0
2062,34.0,0.0,53.0
2071,81.0,0.0,8.0
2072,266.0,42.0,1.0
2073,211.0,22.0,0.0
2074,82.0,0.0,4.0
2081,120.0,0.0,0.0
2082,166.0,48.0,0.0
2083,0.0,0.0,0.0
2091,56.0,0.0,3.0
2092,127.0,4.0,5.0
2093,109.0,0.0,2.0
2094,5.0,6.0,0.0
2095,95.0,0.0,8.0
2096,31.0,12.0,0.0
2097,25.0,0.0,1.0
2098,6.0,0.0,0.0
2099,159.0,0.0,14.0
2111,67.0,0.0,14.0
2112,52.0,3.0,104.0
2121,79.0,0.0,132.0
2131,444.0,15.0,24.0
2141,187.0,0.0,125.0
2142,203.0,0.0,111.0
2143,48.0,0.0,21.0
2151,66.0,0.0,96.0
2152,383.0,53.0,1.0
2153,68.0,0.0,9.0
2154,195.0,9.0,0.0
2155,162.0,42.0,7.0
2161,530.0,7.0,2.0
2162,388.0,125.0,6.0
2163,289.0,0.0,0.0
2164,841.0,64.0,1.0
2171,269.0,0.0,211.0
2172,488.0,5.0,633.0
2181,218.0,13.0,7.0
2182,42.0,0.0,4.0
2201,1.0,0.0,17.0
2202,4.0,0.0,4.0
2203,0.0,0.0,5.0
2204,11.0,0.0,25.0
2205,4.0,0.0,2.0
2206,24.0,0.0,25.0
2207,25.0,2.0,47.0
2221,159.0,0.0,86.0
2222,0.0,0.0,4.0
2223,33.0,0.0,74.0
2224,3.0,0.0,2.0
2225,5.0,0.0,0.0
2226,2.0,0.0,0.0
2227,11.0,0.0,0.0
2228,2.0,0.0,0.0
2229,12.0,0.0,0.0
2230,5.0,0.0,3.0
2231,0.0,0.0,4.0
2232,6.0,0.0,14.0
2233,10.0,0.0,19.0
2234,64.0,0.0,43.0
2235,5.0,0.0,0.0
2236,1.0,0.0,0.0
2237,11.0,0.0,4.0
2238,1.0,0.0,0.0
2239,0.0,0.0,0.0
2240,0.0,0.0,0.0
2241,7.0,0.0,2.0
2242,10.0,0.0,9.0
2243,0.0,0.0,6.0
2244,2.0,0.0,3.0
2245,1.0,0.0,0.0
2246,8.0,0.0,32.0
2247,14.0,0.0,16.0
2248,7.0,0.0,15.0
2249,0.0,0.0,1.0
2250,4.0,0.0,0.0
2251,0.0,0.0,0.0
2252,13.0,0.0,0.0
2253,0.0,0.0,7.0
2254,3.0,0.0,8.0
2255,4.0,0.0,2.0
2256,6.0,0.0,1.0
2257,13.0,0.0,8.0
2258,2.0,0.0,7.0
2259,0.0,0.0,0.0
2260,0.0,0.0,0.0
2261,0.0,0.0,0.0
2262,10.0,0.0,25.0
2263,20.0,4.0,40.0
2264,6.0,0.0,2.0
2265,5.0,0.0,2.0
2266,1.0,0.0,1.0
2267,28.0,0.0,11.0
2268,1.0,0.0,5.0
2269,22.0,0.0,4.0
2270,67.0,0.0,16.0
2271,20.0,0.0,4.0
2272,18.0,0.0,4.0
2273,4.0,0.0,2.0
2274,23.0,0.0,6.0
2275,0.0,0.0,2.0
2276,2.0,0.0,2.0
2277,0.0,0.0,0.0
2278,0.0,0.0,0.0
2279,0.0,0.0,0.0
2280,2.0,0.0,0.0
2281,4.0,0.0,0.0
2282,2.0,0.0,0.0
2283,0.0,0.0,0.0
2284,15.0,0.0,2.0
2285,27.0,0.0,12.0
2286,0.0,0.0,4.0
2287,21.0,0.0,28.0
2288,0.0,0.0,0.0
2289,0.0,0.0,15.0
2290,4.0,0.0,16.0
2291,14.0,0.0,55.0
2292,34.0,0.0,4.0
2293,21.0,9.0,1.0
2294,18.0,0.0,22.0
2295,12.0,0.0,3.0
2296,2.0,0.0,16.0
2297,20.0,0.0,9.0
2298,0.0,0.0,0.0
2299,8.0,0.0,15.0
2300,0.0,0.0,13.0
2301,2.0,0.0,6.0
2302,0.0,0.0,0.0
2303,0.0,0.0,0.0
2304,22.0,8.0,3.0
2305,2.0,0.0,25.0
2306,2.0,0.0,0.0
2307,0.0,0.0,0.0
2308,0.0,0.0,0.0
2309,5.0,0.0,4.0
2310,3.0,0.0,0.0
2311,1.0,0.0,2.0
2312,0.0,0.0,0.0
2313,0.0,0.0,0.0
2314,0.0,0.0,4.0
2315,0.0,0.0,6.0
2316,0.0,0.0,0.0
2317,0.0,0.0,0.0
2318,1.0,0.0,0.0
2319,0.0,0.0,11.0
2320,0.0,0.0,0.0
2321,0.0,0.0,0.0
2322,1.0,0.0,0.0
2323,0.0,0.0,0.0
2324,7.0,0.0,9.0
2325,9.0,0.0,6.0
2326,0.0,0.0,4.0
2327,5.0,0.0,102.0
2361,42.0,3.0,21.0
2362,60.0,0.0,14.0
2363,210.0,0.0,58.0
2364,22.0,0.0,5.0
2365,89.0,0.0,17.0
2366,62.0,0.0,8.0
2367,27.0,0.0,4.0
2368,4.0,0.0,2.0
2369,4.0,0.0,0.0
2370,106.0,0.0,26.0
2371,41.0,0.0,7.0
2372,50.0,0.0,11.0
2373,73.0,0.0,11.0
2374,97.0,0.0,14.0
2375,4.0,0.0,0.0
2376,9.0,0.0,0.0
2377,48.0,0.0,11.0
2378,30.0,0.0,12.0
2379,38.0,0.0,2.0
2380,26.0,0.0,3.0
2381,65.0,0.0,9.0
2382,39.0,0.0,14.0
2383,47.0,0.0,15.0
2384,49.0,0.0,0.0
2385,11.0,0.0,0.0
2386,16.0,0.0,2.0
2387,11.0,0.0,0.0
2388,2.0,0.0,4.0
2389,31.0,0.0,7.0
2390,38.0,0.0,12.0
2391,6.0,0.0,0.0
2392,4.0,0.0,0.0
2393,18.0,0.0,4.0
2394,4.0,0.0,0.0
2395,93.0,0.0,250.0
2396,1.0,0.0,0.0
2397,19.0,0.0,0.0
2398,4.0,0.0,7.0
2399,0.0,0.0,0.0
2400,30.0,0.0,11.0
2401,15.0,0.0,2.0
2402,12.0,0.0,0.0
2403,16.0,0.0,0.0
2404,21.0,0.0,0.0
2405,36.0,0.0,9.0
2406,89.0,0.0,69.0
2407,43.0,0.0,9.0
2408,20.0,0.0,8.0
2409,7.0,0.0,6.0
2410,9.0,0.0,0.0
2411,13.0,0.0,4.0
2412,7.0,0.0,1.0
2413,6.0,0.0,0.0
2414,7.0,0.0,0.0
2415,3.0,0.0,0.0
2416,3.0,0.0,3.0
2417,6.0,0.0,1.0
2418,5.0,0.0,4.0
2419,6.0,0.0,0.0
2420,10.0,0.0,1.0
2421,10.0,0.0,3.0
2422,5.0,0.0,4.0
2423,12.0,0.0,12.0
2424,13.0,0.0,0.0
2425,3.0,0.0,0.0
2426,12.0,0.0,4.0
2427,30.0,0.0,7.0
2428,9.0,0.0,0.0
2429,16.0,0.0,6.0
2430,24.0,0.0,3.0
2431,12.0,0.0,9.0
2432,94.0,0.0,42.0
2433,89.0,0.0,30.0
2434,15.0,0.0,15.0
2435,14.0,0.0,13.0
2436,24.0,0.0,7.0
2437,37.0,0.0,9.0
2438,37.0,0.0,20.0
2439,5.0,0.0,2.0
2440,42.0,0.0,4.0
2441,41.0,0.0,9.0
2442,20.0,0.0,2.0
2443,13.0,0.0,2.0
2444,6.0,0.0,0.0
2445,24.0,0.0,24.0
2446,61.0,0.0,30.0
2447,14.0,0.0,24.0
2448,16.0,0.0,23.0
2449,5.0,0.0,7.0
2450,3.0,0.0,4.0
2451,9.0,0.0,7.0
2452,27.0,0.0,2.0
2453,13.0,0.0,0.0
2454,12.0,0.0,4.0
2455,23.0,0.0,0.0
2456,24.0,0.0,6.0
2457,8.0,0.0,5.0
2458,13.0,0.0,0.0
2459,41.0,7.0,4.0
2460,27.0,0.0,3.0
2461,6.0,0.0,0.0
2462,29.0,0.0,19.0
2463,28.0,0.0,17.0
2464,28.0,0.0,14.0
2465,30.0,0.0,41.0
2466,25.0,0.0,12.0
2467,33.0,0.0,21.0
2468,62.0,0.0,45.0
2469,56.0,0.0,92.0
2470,146.0,0.0,67.0
2471,80.0,0.0,52.0
2472,84.0,0.0,39.0
2473,45.0,0.0,18.0
2474,87.0,0.0,33.0
2475,29.0,0.0,6.0
2476,15.0,0.0,7.0
2477,126.0,0.0,41.0
2478,38.0,0.0,4.0
2479,78.0,0.0,34.0
2480,31.0,0.0,2.0
2481,161.0,0.0,65.0
2482,18.0,0.0,6.0
2483,6.0,0.0,1.0
2484,17.0,0.0,7.0
2485,12.0,0.0,7.0
2486,1.0,12.0,3.0
2487,9.0,0.0,1.0
2488,2.0,0.0,0.0
2489,15.0,0.0,27.0
2490,41.0,0.0,71.0
2491,130.0,0.0,78.0
2492,73.0,0.0,33.0
2493,29.0,0.0,26.0
2494,35.0,0.0,31.0
2495,19.0,0.0,16.0
2496,12.0,0.0,15.0
2497,30.0,0.0,5.0
2498,55.0,0.0,11.0
2499,26.0,0.0,8.0
2500,76.0,0.0,27.0
2501,107.0,0.0,31.0
2502,103.0,0.0,141.0
2503,6.0,0.0,0.0
2504,10.0,0.0,2.0
2505,23.0,0.0,3.0
2506,41.0,0.0,37.0
2507,27.0,0.0,9.0
2508,75.0,0.0,21.0
2509,20.0,0.0,6.0
2510,38.0,0.0,10.0
2511,19.0,0.0,5.0
2512,36.0,0.0,9.0
2513,5.0,0.0,0.0
2514,47.0,0.0,17.0
2515,19.0,0.0,5.0
2516,34.0,0.0,7.0
2517,12.0,4.0,7.0
2518,22.0,0.0,10.0
2519,200.0,0.0,66.0
2520,11.0,0.0,5.0
2521,5.0,0.0,0.0
2522,3.0,0.0,0.0
2523,16.0,0.0,2.0
2524,15.0,0.0,0.0
2525,14.0,0.0,0.0
2526,24.0,0.0,4.0
2527,18.0,0.0,0.0
2528,1.0,0.0,3.0
2529,15.0,0.0,2.0
2530,9.0,0.0,2.0
2531,13.0,0.0,0.0
2532,34.0,0.0,4.0
2533,25.0,0.0,0.0
2534,21.0,0.0,0.0
2535,193.0,0.0,120.0
2536,169.0,0.0,68.0
2537,71.0,0.0,13.0
2538,55.0,0.0,6.0
2539,36.0,0.0,2.0
2540,26.0,0.0,5.0
2541,24.0,0.0,6.0
2542,20.0,0.0,0.0
2543,40.0,0.0,4.0
2544,32.0,0.0,3.0
2545,34.0,0.0,28.0
2546,39.0,0.0,10.0
2547,20.0,0.0,3.0
2548,13.0,0.0,4.0
2549,20.0,0.0,3.0
2550,18.0,0.0,3.0
2551,11.0,0.0,4.0
2552,20.0,0.0,0.0
2553,14.0,0.0,3.0
2554,8.0,0.0,0.0
2555,14.0,0.0,2.0
2556,25.0,0.0,4.0
2557,71.0,0.0,11.0
2558,4.0,0.0,0.0
2559,13.0,0.0,0.0
2560,2.0,0.0,0.0
2561,56.0,0.0,2.0
2562,24.0,0.0,3.0
2563,50.0,0.0,5.0
2564,25.0,0.0,7.0
2565,37.0,0.0,0.0
2566,7.0,0.0,0.0
2567,45.0,2.0,0.0
2568,36.0,0.0,9.0
2569,33.0,0.0,1.0
2570,21.0,0.0,0.0
2571,13.0,0.0,0.0
2572,64.0,0.0,4.0
2573,53.0,0.0,4.0
2574,0.0,0.0,0.0
2575,4.0,0.0,0.0
2576,25.0,0.0,0.0
2577,31.0,0.0,0.0
2578,74.0,0.0,22.0
2579,11.0,0.0,0.0
2580,21.0,0.0,7.0
2581,6.0,0.0,3.0
2582,6.0,0.0,2.0
2583,23.0,0.0,14.0
2584,10.0,0.0,0.0
2585,8.0,0.0,1.0
2586,17.0,0.0,0.0
2587,14.0,0.0,0.0
2588,48.0,0.0,0.0
2589,14.0,0.0,0.0
2590,78.0,5.0,0.0
2591,22.0,0.0,0.0
2592,12.0,0.0,0.0
2593,12.0,0.0,0.0
2594,30.0,0.0,0.0
2595,18.0,0.0,0.0
2596,51.0,0.0,8.0
2597,64.0,0.0,9.0
2598,56.0,0.0,25.0
2599,10.0,0.0,0.0
2600,55.0,0.0,2.0
2601,21.0,0.0,3.0
2602,13.0,0.0,2.0
2603,53.0,0.0,15.0
2604,0.0,0.0,0.0
2605,2.0,0.0,0.0
2606,0.0,0.0,0.0
2607,66.0,0.0,20.0
2608,11.0,0.0,3.0
2609,11.0,0.0,7.0
2610,80.0,0.0,37.0
2611,62.0,0.0,29.0
2612,33.0,0.0,11.0
2613,75.0,0.0,16.0
2614,63.0,0.0,22.0
2615,123.0,0.0,39.0
2616,61.0,0.0,20.0
2617,15.0,0.0,13.0
2618,16.0,0.0,4.0
2619,43.0,0.0,13.0
2620,1.0,0.0,0.0
2621,13.0,0.0,2.0
2622,3.0,0.0,0.0
2623,18.0,0.0,4.0
2624,16.0,0.0,3.0
2625,22.0,0.0,3.0
2626,6.0,0.0,0.0
2627,2.0,0.0,0.0
2628,0.0,0.0,0.0
2629,0.0,0.0,76.0
2630,0.0,0.0,0.0
2631,5.0,0.0,1.0
2632,9.0,0.0,0.0
2633,8.0,0.0,4.0
2634,11.0,0.0,4.0
2635,6.0,0.0,2.0
2636,4.0,0.0,0.0
2637,16.0,0.0,16.0
2638,47.0,0.0,10.0
2639,11.0,0.0,2.0
2640,17.0,0.0,5.0
2641,8.0,0.0,1.0
2642,8.0,0.0,2.0
2643,0.0,0.0,0.0
2644,23.0,0.0,15.0
2645,7.0,0.0,0.0
2646,4.0,0.0,0.0
2647,54.0,0.0,10.0
2648,9.0,0.0,2.0
2649,25.0,0.0,3.0
2650,18.0,0.0,0.0
2651,16.0,0.0,3.0
2652,35.0,0.0,9.0
2653,42.0,0.0,6.0
2654,47.0,0.0,10.0
2655,7.0,0.0,5.0
2656,1.0,0.0,1.0
2657,0.0,0.0,0.0
2658,2.0,0.0,0.0
2659,51.0,0.0,3.0
2660,13.0,0.0,0.0
2661,9.0,0.0,0.0
2662,5.0,0.0,2.0
2663,11.0,0.0,2.0
2664,14.0,0.0,0.0
2665,2.0,0.0,0.0
2666,0.0,0.0,3.0
2667,3.0,0.0,0.0
2668,4.0,0.0,0.0
2669,3.0,0.0,1.0
2670,40.0,0.0,6.0
2671,16.0,0.0,0.0
2672,4.0,0.0,0.0
2673,5.0,0.0,0.0
2674,11.0,0.0,1.0
2675,51.0,0.0,6.0
2676,36.0,0.0,14.0
2677,9.0,0.0,9.0
2678,2.0,0.0,1.0
2679,5.0,0.0,3.0
2680,8.0,0.0,0.0
2681,7.0,0.0,0.0
2682,44.0,0.0,19.0
2683,36.0,0.0,16.0
2684,33.0,0.0,26.0
2685,35.0,0.0,10.0
2686,193.0,0.0,171.0
2687,28.0,0.0,4.0
2688,56.0,0.0,17.0
2689,32.0,0.0,13.0
2690,27.0,0.0,3.0
2691,5.0,0.0,2.0
2692,26.0,0.0,9.0
2693,2.0,0.0,0.0
2694,0.0,0.0,0.0
2695,9.0,0.0,5.0
2696,11.0,0.0,5.0
2697,26.0,0.0,0.0
2698,26.0,0.0,0.0
2699,96.0,0.0,29.0
2700,315.0,0.0,69.0
2701,0.0,0.0,0.0
2702,8.0,0.0,0.0
2703,46.0,0.0,25.0
2704,155.0,8.0,39.0
2705,3.0,0.0,1.0
2706,6.0,0.0,0.0
2707,62.0,0.0,3.0
2708,353.0,0.0,3.0
2709,924.0,0.0,2.0
2710,226.0,0.0,51.0
2711,699.0,0.0,2.0
2712,6.0,0.0,0.0
2713,40.0,0.0,0.0
2714,46.0,0.0,0.0
2715,49.0,0.0,0.0
2716,39.0,0.0,0.0
2717,45.0,0.0,0.0
2718,12.0,0.0,0.0
2719,10.0,0.0,1.0
2720,5.0,0.0,0.0
2721,66.0,0.0,0.0
2722,63.0,0.0,0.0
2723,50.0,0.0,0.0
2724,14.0,0.0,0.0
2725,38.0,0.0,2.0
2726,58.0,0.0,0.0
2727,21.0,0.0,0.0
