parcelid,xcoord_p,ycoord_p,sqft_p,taz_p,block_p,hh_p,stugrad_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
597,6057530.802,2157399.552,8761.549,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,6056887.805,2155582.317,2013.725,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,6068264.743,2129332.838,1530.801,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,6073535.827,2127329.717,11475.396,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,6045307.863,2172643.571,4052.744,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,6049490.701,2167579.815,797.326,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,6066573.931,2106620.987,51209.154,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,6054592.38,2168156.463,5035.092,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
605,6051890.23,2168285.12,20976.002,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
606,6057094.149,2165642.032,32482.054,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
607,6039203.371,2135881.524,57.707,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,6077829.873,2119946.862,3569.211,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,6081375.689,2120419.595,366.894,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,6082357.84,2119036.415,187.472,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,6077143.31,2115694.773,2043.619,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,6081742.073,2120911.554,3.463,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,6070714.619,2122770.073,226.338,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,6074153.665,2120403.697,3215.993,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,6077198.987,2119001.865,1765.213,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,6081861.458,2119312.339,166.892,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,6081888.334,2118663.308,747.601,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,6081102.363,2118304.019,448.395,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,6079436.743,2117068.429,2643.199,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,6078370.254,2116744.052,546.901,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,6077664.148,2117442.062,227.284,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,6083990.84,2118853.806,2766.282,2202,0,0,0,0,0,0,10,0,0,0,0,15,0,1,26,0,0,0,0
623,6061874.852,2154298.961,3670.129,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
624,6029150.538,2171680.961,115.923,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,6024092.305,2171167.617,7.767,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,6075827.863,2115483.638,63.351,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,6075232.447,2115136.574,25.617,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,6047348.902,2172110.263,11954.342,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
629,6036380.947,2173624.343,2776.024,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,6036439.16,2173077.045,59.675,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,6073751.645,2118861.308,4069.254,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
632,6020526.034,2164950.725,112.382,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,6044636.2,2170028.702,40.188,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,6054216.977,2110264.882,932.745,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,6052010.849,2171514.217,6297.597,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,6030670.032,2146401.593,135.644,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,6060474.437,2151544.201,2310.762,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,6062632.486,2143093.242,6273.061,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
639,6064757.744,2143755.426,2184.316,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,6072196.155,2132795.832,9387.716,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
641,6067187.955,2133365.917,1265.669,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,6069088.232,2130228.999,4354.688,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
643,6075838.698,2123969.056,1056.914,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,6075744.145,2119468.327,1436.738,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,6045187.572,2169415.705,398.935,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,6029689.327,2161017.651,210.003,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,6050700.844,2163658.812,1941.93,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,6073180.114,2122914.495,820.159,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,6080517.131,2121023.393,1920.377,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,6067991.907,2131763.04,762.27,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,6072398.754,2121421.157,692.814,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,6058654.389,2161472.574,8634.702,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
653,6031177.799,2140410.723,42492.364,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,6020852.848,2136743.799,247.486,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,6054568.961,2159528.078,57.618,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,6059605.991,2154108.394,2677.004,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,6066083.364,2137496.848,5053.222,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
658,6068450.275,2132670.343,2409.653,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,6075354.738,2134293.741,299.684,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,6070191.316,2124563.526,480.543,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,6075118.622,2121144.309,93.897,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,6080911.574,2119333.211,726.508,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,6076204.222,2117120.705,3709.814,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,6025346.96,2170988.887,1682.551,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,6042984.789,2172877.062,12252.421,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
666,6045153.128,2168829.243,939.928,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,6029527.537,2165486.769,527.775,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,6061734.342,2105400.462,102869.234,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,6057299.473,2098872.183,111.161,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,6071243.978,2114500.929,4018.049,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,6022968.677,2144329.275,128749.252,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,6037154.266,2119810.086,192.586,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,6052932.674,2158062.189,5165.094,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,6059255.4,2158216.81,9539.963,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
675,6061293.811,2152829.722,4860.416,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
676,6062143.681,2150857.188,1747.878,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
677,6065794.773,2149806.994,313.518,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,6028695.466,2164832.302,1975.716,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,6029304.746,2164120.496,266.334,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,6043704.376,2165595.011,27957.012,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,6056908.216,2111996.572,1089.331,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,6055576.112,2160880.767,1558,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,6040270.646,2172925.808,637.187,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,6031162.792,2133088.075,159578.611,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,6039617.851,2123009.562,98430.149,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,6069584.108,2132867.275,3458.49,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,6078235.772,2117713.094,1020.073,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,6065289.864,2111894.999,6652.474,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,6058582.427,2112408.237,1393.149,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,6054329.917,2162324.031,1105.817,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,6050519.914,2164775.052,1906.939,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
692,6063204.736,2155795.448,37881.234,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0
693,6036498.561,2140134.022,891.612,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,6062740.869,2152234.409,19.517,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,6063882.729,2148384.402,10489.161,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
696,6044728.812,2174453.375,12.309,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,6065370.159,2139078.138,279.303,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,6065883.335,2139630.079,96.639,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,6073157.442,2138160.212,4637.553,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,6077786.229,2130259.26,25919.028,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0
701,6067241.319,2135707.054,76.754,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,6073549.031,2124966.079,7313.545,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
703,6082795.296,2122492.368,17561.919,2202,0,0,0,0,0,0,24,0,0,0,0,23,0,10,57,0,0,0,0
704,6078206.53,2119307.759,727.267,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0
705,6075795.701,2118569.716,1173.672,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,6066605.446,2141654.886,3878.589,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
707,6064784.617,2141710.043,272.542,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,6054931.152,2111532.514,505.048,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,6054905.406,2162340.362,85.684,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,6033262.028,2144196.341,1598.047,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,6020575.892,2136557.882,296.681,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,6018833.821,2139019.281,4744.163,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,6056651.703,2160216.922,39.1,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,6063190.049,2138019.313,10737.199,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,6074505.014,2132936.894,1515.711,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
716,6080127.851,2116715.727,208.41,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,6073193.125,2135797.773,3034.263,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,6075540.874,2120993.045,60.038,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,6081954.612,2119860.622,1089.014,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,6075930.706,2120627.901,593.157,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,6073644.23,2121473.66,1354.332,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,6075452.41,2118336.426,395.126,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,6075084.798,2116581.92,1430.42,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,6075496.224,2115329.024,240.185,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,6075588.671,2115029.669,37.142,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,6046246.241,2169171.436,1002.778,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
727,6017252.75,2156385.688,81445.996,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,6034639.571,2172443.996,1832.534,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,6054240.807,2106324.652,65053.049,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,6067545.735,2134703.432,1822.947,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,6056563.136,2160385.007,42.587,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,6048438.109,2167811.662,2230.942,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,6061185.34,2150427.114,386.893,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,6062003.807,2149445.276,267.604,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,6063402.751,2145192.728,305.08,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,6074794.896,2132119.843,2539.91,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,6077731.446,2125721.165,21033.198,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0
738,6081266.746,2121773.416,3139.852,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,6072423.508,2120774.716,473.033,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,6081528.584,2119109.471,265.377,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,6077025.732,2116507.346,1412.069,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
742,6076406.865,2114845.411,629.585,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,6075009.728,2115184.991,58.163,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,6070235.98,2128553.434,570.59,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,6045990.363,2168631.41,226.807,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,6016169.128,2160657.656,77.531,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,6061745.933,2168651.838,28655.204,2244,0,2,0,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0,0
748,6063179.635,2166762.339,13687.666,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
749,6068489.201,2168419.72,25435.121,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
750,6079001.899,2169260.345,13944.597,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,6081871.808,2139172.055,49.843,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,6083439.705,2133851.345,55099.975,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0
753,6099199.857,2141149.962,4018.154,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0
754,6094073.28,2136144.535,28038.245,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0
755,6097333.566,2137843.173,2008.355,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0
756,6092373.678,2133055.218,1009.94,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,6093433.137,2125682.026,23614.883,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0
758,6096712.683,2148394.866,5898.629,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,6077087.568,2151503.729,9401.161,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,6083750.688,2147262.202,26596.242,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
761,6100547.505,2140530.594,12370.465,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
762,6099201.425,2130773.658,27192.548,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,6089019.959,2146814.667,27386.965,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0
764,6099502.899,2135866.528,25566.23,2246,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
765,6096689.609,2126772.504,4988.587,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
766,6086534.324,2139343.714,493.642,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,6089966.011,2136976.985,12622.416,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,6091220.647,2133413.77,124.349,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,6094807.41,2131151.572,17928.684,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,6088397.156,2129990.652,8083.992,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,6083749.671,2155174.238,8466.491,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,6078772.971,2135363.612,34910.435,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
773,6084096.299,2125546.857,23737.549,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0
774,6091725.399,2133275.267,515.811,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,6091530.997,2132297.534,351.949,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,6092515.316,2129749.37,7984.034,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,6082867.086,2152748.001,73553.921,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0
778,6095356.288,2146533.69,41383.029,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
779,6099250.245,2127234.534,8198.386,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,6098295.622,2142223.289,10901.234,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0
781,6083162.837,2141307.431,21446.599,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
782,6085499.226,2128771.151,947.294,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,6085287.127,2142890.005,6410.492,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
784,6088959.718,2141595.442,27254.047,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
785,6094194.661,2141435.679,28276.272,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0
786,6087819.762,2135707.147,14798.591,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
787,6088201.64,2132184.629,14009.137,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,6090191.488,2129541.014,5632.043,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,6088388.58,2124729.021,37964.1,2246,0,1,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0
790,6133190.508,2173597.026,7085.323,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,6133098.354,2170986.007,7250.704,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,6130390.127,2168419.777,6605.925,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,6138394.996,2168304.563,6635.877,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,6138300.451,2165662.844,7131.755,2241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,6126309.955,2163109.071,13771.367,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,6124901.142,2160465.288,7293.614,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0
797,6120087.053,2173767.821,6875.76,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,6119756.124,2163216.343,7061.29,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,6110466.361,2162043.875,27664.506,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
800,6122726.766,2173741.591,6927.501,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,6119888.748,2167176.262,14260.454,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,6127917.305,2173673.806,6959.16,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,6135773.939,2168332.078,6687.955,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,6130535.066,2173613.923,6452.351,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,6125140.812,2168494.001,6720.466,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,6122555.705,2168524.971,6759.127,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,6119678.667,2160554.782,7433.635,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,6135466.469,2160297.86,7245.645,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,6138112.945,2160279.014,6909.92,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,6127857.315,2171066.446,7027.844,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,6135680.882,2165694.839,7220.444,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,6132985.559,2165730.689,7518.455,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,6130467.812,2171022.125,6688.757,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,6127771.058,2168462.642,6917.779,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,6127527.179,2160424.633,7042.118,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,6116109.251,2173832.922,13562.496,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,6115892.345,2167245.268,28236.549,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
818,6122380,2163164.428,6540.381,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,6131467.319,2160359.908,14491.975,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
820,6116009.544,2171224.954,14181.992,2241,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
821,6120005.147,2171161.05,6906.895,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,6122482.56,2165832.762,7146.73,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,6115719.237,2161940.154,28071.965,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
824,6137657.868,2172647.153,20834.527,2241,0,1,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0
825,6125234.255,2171098.436,6688.167,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,6126438.143,2165809.176,14325.562,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
827,6124118.517,2165131.176,134.033,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,6122636.74,2171127.16,6824.657,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
