parcelid,xcoord_p,ycoord_p,sqft_p,taz_p,block_p,hh_p,stugrad_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
7317,6338772.05,2031655.56,7532606.39,2491,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205136971665455,6.205136971665455,0,0,0,0
7318,6356007.14,2040234.77,2586681.33,2131,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0
7319,6358735.9,2041853.66,193758.52,2131,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7320,6359136.81,2041890.85,113631.69,2131,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7321,6360284.47,2042366.39,193040.19,2131,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7322,6358787.77,2043516.99,208948.57,2131,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7323,6355035.25,2043927.28,4240943.79,2131,0,6,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.068378990555152,3.068378990555152,0,0,0,0
7324,6359750.68,2042689.83,189108.15,2131,0,9,0,0,0,0.17029625861556005,0.29414808306324003,0.11353083907704,0.0,0.7121479905741601,0.19093822935684,0.23910282775316,0.0,0.0,1.72016422844,0,0,0,0
7325,6361755.48,2042146.72,615951.17,2131,0,20,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7326,6360217.24,2041333.29,187645.34,2131,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7327,6360589.95,2041461.42,191574.22,2131,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7328,6359591.62,2043117.75,178493.58,2131,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7329,6361015.02,2042593.91,536145.63,2131,0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7330,6360224.59,2039863.24,885325.42,2131,322145,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7331,6361244.57,2041535.2,2103866.34,2131,0,12,0,146,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.170947476387878,27.170947476387877,0,0,0,0
7332,6359992.23,2043200.34,130946.31,2131,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7333,6358102.96,2042525.5,2299391.75,2131,0,62,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0
7334,6355331.26,2042063.55,11151359.42,2131,0,11,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
7335,6359235.73,2042693.72,260572.7,2131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7336,6359839.98,2040873.83,196881.1,2131,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7337,6358846.94,2041395.24,225204.53,2131,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7338,6362465.5,2042623.94,239187.23,2131,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7339,6359169.11,2043479.85,61707.63,2131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7340,6354851.87,2039622.11,4397723.01,2131,730,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.547031924441217,16.547031924441217,0,0,0,0
7341,6359510.25,2042445.74,359217.4,2131,0,0,0,0,0,0.0,0.0,0.0,0.166284261227,0.0,0.0,0.0,0.071264683383,0.0,0.23754894461,0,0,0,0
7342,6358968.9,2040953.2,637763.32,2131,0,2,482,0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0,0
7343,6359249.87,2041512.6,194407.21,2131,0,13,0,0,0,0.04784538229944,0.28203593776512004,0.031057528861040008,0.0,0.19641788522928,0.05204234565904,0.22999359210608006,0.0,0.0,0.8393926719200001,0,0,0,0
7344,6360435.53,2041914.78,188398.89,2131,0,10,0,0,0,0.01887087356154,0.11123883362592002,0.012249514417140004,6.0,0.07746990198948002,0.02052621334764,0.09071262027828003,0.0,0.0,6.331067957220001,0,0,0,0
7345,6362086.73,2042655.16,136575.69,2131,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7346,6358131.63,2040382.13,1344834.63,2131,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0,0,0,0
7347,6359394.85,2041976.79,261940.29,2131,0,0,0,0,0,0.0,0.0,0.0,8.123092480334996,7.0,0.0,1.0,3.4813253487149995,0.0,19.60441782905,0,0,0,0
7348,6359074.26,2042354.22,136009.24,2131,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7349,6360131.72,2042823.23,196164.76,2131,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7350,6359902.55,2042237.22,195130.9,2131,0,8,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0
7351,6361245.09,2043171.78,2246596.67,2131,0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34189495277576,10.34189495277576,0,0,0,0
7352,6361575.54,2043867.86,5378702.59,2131,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7353,6358586.52,2041262.55,78343.76,2131,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7354,6360036.52,2041769.56,215035.15,2131,0,10,0,0,0,49.05441664416232,0.32077179716736004,0.03532308480712,5.0,0.22339464445583998,0.05919003400112,0.26158176316624,0.0,0.0,54.95467796776,0,0,0,0
7355,6358118.35,2041362.31,799083.43,2131,0,42,0,0,0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0
7356,6358627.0,2039543.85,3867640.78,2131,2465100,0,0,0,0,0.0042067611458400005,0.024797749912319998,0.0027307046034400003,0.0,0.01726986154608,0.00457577528144,0.02022197463088,0.0,0.0,0.07380282712000001,0,0,0,0
7357,6361750.0,2042658.37,206859.18,2131,0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7358,6363936.02,2042049.33,480234.16,2131,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7359,6362477.58,2041040.36,4360752.45,2131,758012,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7360,6357952.99,2041707.02,164462.88,2131,0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7361,6372596.97,2047809.14,100429.39,2547,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7362,6370956.86,2044289.24,15163632.62,2547,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307705457498184,9.307705457498184,0,0,0,0
7363,6368424.91,2041967.43,16959125.21,2547,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7364,6366305.71,2039208.1,13990979.55,2547,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7365,6369451.32,2040233.31,648332.18,2547,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7366,6373120.28,2046923.22,7093440.76,2547,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7367,6331618.33,2109207.89,1069382.84,2499,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7368,6333664.63,2108178.69,5147638.65,2499,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.854737381939398,25.854737381939398,0,0,0,0
7369,6331567.69,2105152.65,1930808.33,2499,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7370,6331587.73,2107349.8,3503694.18,2499,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7371,6333511.93,2105779.33,7373312.43,2499,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7372,6333082.38,2109285.81,1433289.22,2499,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7373,6331531.1,2099060.76,12812099.8,2498,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.376084448053335,11.376084448053335,0,0,0,0
7374,6333449.84,2097785.74,6967256.45,2498,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7375,6333586.56,2100267.54,5986425.61,2498,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7376,6333412.78,2095148.52,6966800.48,2498,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7377,6333490.59,2103064.53,6976701.34,2498,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7378,6333152.78,2101582.61,214220.2,2498,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7379,6332727.84,2101311.93,789962.45,2498,0,17,0,0,0,0.0,0.0,0.0,1.0450434246566886,1.0450434246566886,0.0,0.0,0.0,0.0,2.0900868493133773,0,0,0,0
7380,6334018.02,2093114.47,2164873.93,2497,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034189495277576,1.034189495277576,0,0,0,0
7381,6331320.7,2084305.33,2292920.4,2497,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7382,6333348.44,2087261.39,7013183.41,2497,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.29920082054788,39.29920082054788,0,0,0,0
7383,6331445.15,2091107.02,294174.69,2497,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7384,6333557.71,2091452.67,1089732.41,2497,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7385,6333372.72,2089901.33,6990508.5,2497,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7386,6331461.28,2092494.66,3057812.03,2497,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7387,6331425.91,2086891.1,4210023.36,2497,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7388,6333303.79,2084619.62,6950079.05,2497,0,9,0,0,0,0.0,0.0,0.0,0.0,1.0450434246566886,0.0,0.0,0.0,0.0,1.0450434246566886,0,0,0,0
7389,6331439.91,2089789.3,2899330.41,2497,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7390,6332963.76,2092493.4,3651469.65,2497,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7391,6331301.65,2077362.91,1571942.71,2496,0,4,0,0,0,0.0,0.0,0.0,0.0,2.0900868493133773,0.0,0.0,0.0,33.094063848882435,35.18415069819581,0,0,0,0
7392,6333243.2,2079334.13,7000923.63,2496,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307705457498184,9.307705457498184,0,0,0,0
7393,6332325.96,2081343.13,13588415.52,2496,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7394,6333223.76,2077353.23,3460281.17,2496,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7395,6263347.86,2176865.3,166405.83,2031,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7396,6264348.91,2176203.59,127747.32,2031,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7397,6263824.71,2177213.05,166074.65,2031,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7398,6261985.92,2176523.08,200013.71,2031,0,0,0,0,0,0.0,0.0,0.0,0.415335425995,0.0,0.0,0.0,0.17800089685499998,0.0,0.5933363228499999,0,0,0,0
7399,6263346.67,2178244.39,157302.19,2031,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47014829693576,44.47014829693576,0,0,0,0
7400,6263012.07,2178331.38,597511.16,2031,0,76,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7401,6262896.5,2177570.95,160241.72,2031,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7402,6263352.57,2177217.3,164021.4,2031,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7403,6262883.75,2176872.05,160891.96,2031,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.59840164109576,78.59840164109576,0,0,0,0
7404,6264355.23,2177552.19,199943.48,2031,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7405,6262193.12,2177724.21,1927920.92,2031,0,4,0,0,0,0.0,0.0,0.0,13.716653993573999,0.0,0.0,0.0,5.878565997246,61.4189495277576,81.01416951857759,0,0,0,0
7406,6264359.37,2177894.28,196583.4,2031,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7407,6262810.04,2176338.6,795025.71,2031,0,7,0,0,0,0.0,0.0,0.0,41.438081761509,0.0,0.0,0.0,0.187749326361,0.0,41.625831087870004,0,0,0,0
7408,6263340.95,2176510.15,168164.17,2031,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.914611735544256,57.914611735544256,0,0,0,0
7409,6264339.68,2175968.52,145030.93,2031,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7410,6264363.65,2178399.7,397271.19,2031,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0,0,0,0
7411,6263360.52,2177564.79,161786.16,2031,0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7412,6264342.12,2176492.75,204121.11,2031,0,9,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
7413,6263812.08,2177834.94,420240.11,2031,0,10,207,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0
7414,6263804.48,2178612.54,105776.91,2031,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7415,6262890.81,2177223.38,160189.12,2031,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7416,6264349.37,2177206.44,199885.7,2031,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7417,6264344.85,2176853.25,208387.09,2031,0,8,0,0,0,0.0,0.0,0.0,3.0,18.0,0.0,9.0,0.0,0.0,30.0,0,0,0,0
7418,6263815.56,2176500.4,173119.87,2031,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7419,6263904.79,2178369.04,119543.79,2031,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7420,6263342.99,2177906.53,160663.47,2031,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7421,6263820.86,2176859.02,169373.14,2031,0,14,0,0,0,0.10306702871454,0.6075530113699201,0.06690315899014,0.0,0.42311727577548,0.11210799614564,0.49544501522428,0.0,0.0,1.80819348622,0,0,0,0
7422,6331219.33,2070131.49,6477696.79,2495,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7423,6332574.82,2074122.02,10755401.6,2495,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7424,6332574.87,2076094.0,4626971.94,2495,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7425,6333157.31,2070091.34,13994807.77,2495,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307705457498184,9.307705457498184,0,0,0,0
7426,6383662.24,2189517.77,3190982.46,2783,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7427,6382259.53,2189425.35,2819035.27,2783,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7428,6383830.17,2195515.94,12772486.28,2782,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7429,6383669.24,2187389.76,2369635.06,2712,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7430,6249810.51,2150061.84,88090.1,1584,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7431,6250084.68,2151470.27,225530.49,1584,0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7432,6250430.76,2150723.92,235768.85,1584,0,14,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.273515962220609,9.273515962220609,0,0,0,0
7433,6249259.23,2149874.83,174617.75,1584,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034189495277576,1.034189495277576,0,0,0,0
7434,6250057.02,2150064.65,238726.01,1584,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.136757981110304,4.136757981110304,0,0,0,0
7435,6249668.87,2150001.21,84634.62,1584,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7436,6250629.87,2152190.45,275881.81,1584,0,0,0,0,0,0.0,70.0,0.0,0.0,0.0,0.0,49.0,17.0,0.0,136.0,0,0,0,0
7437,6250070.24,2150724.81,235923.21,1584,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7438,6250418.36,2150057.52,247355.13,1584,0,14,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.273515962220609,11.273515962220607,0,0,0,0
7439,6250628.82,2151192.04,206760.89,1584,0,22,0,0,0,0.0,0.0,0.0,0.0,29.0,12.0,0.0,0.0,0.0,41.0,0,0,0,0
7440,6248492.77,2150401.44,228134.86,1584,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7441,6249012.46,2151554.97,2192841.41,1584,0,0,63,1592,0,269.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,273.0,0,0,0,0
7442,6249967.12,2151191.79,164983.59,1584,0,14,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
7443,6250804.58,2150726.8,253831.3,1584,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0,0,0,0
7444,6251729.34,2150917.87,185430.53,1585,0,17,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7445,6252941.63,2150702.11,378022.16,1585,0,30,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
7446,6252977.59,2151169.62,714602.54,1585,0,57,0,0,0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,15.512842429163635,23.51284242916364,0,0,0,0
7447,6252884.83,2151947.94,1026240.09,1585,0,39,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,5.0,0.0,19.0,0,0,0,0
7448,6251172.79,2150073.98,242311.21,1585,0,18,0,0,0,0.0,0.0,0.0,0.0,3.0,1.0,32.0,0.0,0.0,36.0,0,0,0,0
7449,6252986.21,2151598.21,222907.28,1585,0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,0,0
7450,6251631.75,2151708.37,1643370.35,1585,0,195,0,0,0,10.0,37.0,0.0,0.0,34.0,8.0,7.0,0.0,5.170947476387878,101.17094747638788,0,0,0,0
7451,6251724.09,2150656.65,183243.04,1585,0,17,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7452,6251557.24,2150140.34,301493.9,1585,0,44,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0
7453,6246458.3,2149567.94,318117.92,1587,0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0,0,0,0
7454,6246255.27,2149193.57,792788.77,1587,0,64,0,0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.068378990555152,35.068378990555146,0,0,0,0
7455,6246467.3,2148327.97,140104.96,1587,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7456,6246121.13,2148479.14,611605.11,1587,0,44,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0
7457,6247567.35,2149449.22,483740.16,1587,0,31,0,0,0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,21.717979400829098,29.71797940082909,0,0,0,0
7458,6247655.5,2148327.27,1019521.97,1587,0,17,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7459,6246217.73,2148021.14,191021.59,1587,0,22,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7460,6248155.79,2149264.06,300231.97,1587,0,45,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.136757981110304,7.136757981110304,0,0,0,0
7461,6247246.22,2149239.0,210480.1,1587,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034189495277576,1.034189495277576,0,0,0,0
7462,6247868.81,2148877.61,163059.35,1587,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7463,6245853.02,2147866.48,124673.69,1587,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81204324971152,54.81204324971152,0,0,0,0
7464,6246709.98,2147997.49,282492.53,1587,0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7465,6247295.64,2148887.39,185845.67,1587,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7466,6247708.12,2147724.63,483912.23,1587,0,20,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7467,6246474.38,2148795.4,211098.68,1587,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7468,6246801.66,2147335.81,1806565.65,1587,0,120,0,0,0,0.0035703459884400004,0.021046250037119997,0.0023175930100400003,5.0,1.0146572098472801,0.00388353423304,0.01716271580408,0.0,14.478652933886064,20.541290582806067,0,0,0,0
7469,6249193.05,2147404.41,188472.09,1588,0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7470,6250031.95,2148823.77,130638.23,1588,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7471,6250027.35,2148463.18,129577.61,1588,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7472,6250386.92,2148456.2,129941.63,1588,0,12,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7473,6249647.87,2147734.7,131399.6,1588,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7474,6250370.69,2147720.16,131953.72,1588,0,16,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7475,6249679.82,2149191.25,130563.49,1588,0,19,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0
7476,6250041.98,2149183.63,131696.68,1588,0,15,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
7477,6250748.98,2148083.67,141040.6,1588,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,49.0,0,0,0,0
7478,6250379.73,2148088.1,135799.93,1588,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0,0,0,0
7479,6249194.0,2147731.83,186033.9,1588,0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068378990555152,2.068378990555152,0,0,0,0
