; TAZ,COUNTY,CITY,TOTHH,TOTPOP,TOTEMP,EMPEDU,EMPFOO,EMPGOV,EMPIND,EMPMED,EMPOFC,EMPOTH,EMPRET,EMPAGR
891,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,Fresno,Fresno,222.0,460.0,712.1367579811102,0.0,171.0,54.0,2.0,14.0,69.0,69.0,329.0,4.136757981110304
902,Fresno,Fresno,295.0,625.0,50.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,0.0,0.0
903,Fresno,Fresno,526.0,1316.0,187.30770545749817,9.0,95.0,0.0,3.0,33.0,4.0,17.0,17.0,9.307705457498184
904,Fresno,Fresno,323.0,868.0,3850.0,0.0,106.0,0.0,9.0,3655.0,65.0,11.0,4.0,0.0
905,Fresno,Fresno,603.0,1809.0,185.37608444805332,0.0,107.0,0.0,3.0,31.0,3.0,4.0,26.0,11.376084448053335
906,Fresno,Fresno,437.0,1224.0,299.1367579811103,31.0,93.0,0.0,0.0,30.0,36.0,0.0,105.0,4.136757981110304
907,Fresno,Fresno,803.0,2135.0,43.06837899055515,0.0,0.0,0.0,0.0,22.0,18.0,1.0,0.0,2.068378990555152
908,Fresno,Fresno,337.0,974.0,387.10256848583265,11.0,34.0,0.0,10.0,164.0,21.0,17.0,127.0,3.102568485832728
909,Fresno,Fresno,201.0,416.0,643.4102739433308,0.0,98.0,0.0,11.0,17.0,79.0,103.0,323.0,12.41027394333091
910,Fresno,Fresno,0.0,0.0,1787.0,80.0,94.0,0.0,10.0,1191.0,406.0,0.0,6.0,0.0
911,Fresno,Fresno,694.0,1622.0,718.0341894952776,64.0,0.0,0.0,2.0,434.0,197.0,8.0,12.0,1.034189495277576
912,Fresno,Fresno,465.0,1396.0,280.1367579811103,69.0,31.0,0.0,0.0,47.0,24.0,0.0,105.0,4.136757981110304
913,Fresno,Fresno,452.0,1537.0,465.0,71.0,0.0,22.0,10.0,169.0,158.0,2.0,33.0,0.0
914,Fresno,Fresno,17.0,34.0,122.0,47.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
915,Fresno,Fresno,198.0,577.0,77.22231719304244,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,67.22231719304243
916,Fresno,Fresno,0.0,0.0,1078.0,25.0,298.0,0.0,8.0,0.0,55.0,56.0,636.0,0.0
917,Fresno,Fresno,739.0,1073.0,443.2662501671352,0.0286913206041,4.0,0.018797761775099998,4.0,386.118722705948,11.031659388252802,36.0,0.0,2.068378990555152
918,Fresno,Fresno,735.0,1989.0,344.0,60.0,67.0,10.0,7.0,154.0,3.0,12.0,31.0,0.0
919,Fresno,Fresno,360.0,975.0,395.03418949527764,185.0,92.0,0.0,0.0,23.0,17.0,19.0,58.0,1.034189495277576
920,Fresno,Fresno,1096.0,2650.0,240.0,0.0,55.0,0.0,3.0,102.0,24.0,24.0,32.0,0.0
921,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,Fresno,Fresno,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
923,Fresno,Fresno,0.0,0.0,540.0,3.0,68.0,0.0,0.0,83.0,66.0,24.0,296.0,0.0
924,Fresno,Fresno,845.0,2025.0,459.0,24.0,149.0,0.0,2.0,158.0,90.0,17.0,19.0,0.0
925,Fresno,Fresno,429.0,1176.0,1492.2735159622207,1.0,232.0,20.0,5.0,213.0,875.0,46.0,92.0,8.273515962220609
926,Fresno,Fresno,572.0,1793.0,93.03418949527756,0.0,7.0,0.0,0.0,71.0,0.0,14.0,0.0,1.034189495277576
927,Fresno,Fresno,97.0,232.0,1263.2651822727464,82.0,35.0,442.0,39.0,228.0,257.0,19.0,2.0,159.2651822727467
928,Fresno,Fresno,175.0,634.0,310.0,0.0,7.0,0.0,0.0,16.0,5.0,282.0,0.0,0.0
929,Fresno,Fresno,704.0,1776.0,1149.170947476388,0.0,339.0,0.0,11.0,291.0,288.0,156.0,59.0,5.170947476387878
930,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,Fresno,Fresno,0.0,0.0,4256.0,3197.0,24.0,0.0,0.0,0.0,210.0,823.0,2.0,0.0
933,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,Fresno,Fresno,0.0,0.0,20.0,0.0,0.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0
935,Fresno,Fresno,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,103.0,110.0,0.0,0.0
936,Fresno,Fresno,0.0,0.0,43.0,0.0,29.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0
937,Fresno,Fresno,1.0,2.0,292.0,0.0,227.0,0.0,0.0,4.0,61.0,0.0,0.0,0.0
938,Fresno,Fresno,146.0,459.0,1321.7521688961067,36.0,75.0,0.0,17.0,86.0,870.0,31.0,184.0,22.75216889610667
939,Fresno,Fresno,173.0,541.0,237.14107772577117,4.07727719816895,96.33402097298016,2.6801968761765003,0.0,38.905387124223104,15.512784008469948,17.0,46.08437962131135,16.547031924441217
940,Fresno,Fresno,0.0,0.0,2188.1025684858328,0.0,461.0,8.0,18.0,3.0,90.0,50.0,1555.0,3.102568485832728
941,Fresno,Fresno,229.0,624.0,1855.0,115.0,0.0,0.0,0.0,1663.0,76.0,1.0,0.0,0.0
942,Fresno,Fresno,0.0,0.0,201.0,0.0,85.0,0.0,0.0,0.0,8.0,8.0,100.0,0.0
943,Fresno,Fresno,792.0,2165.0,806.9914953630496,351.0,3.0,0.0,2.0,215.0,153.0,13.0,40.0,29.991495363049697
944,Fresno,Fresno,995.0,2732.0,1041.0,23.0,70.0,0.0,5.0,130.0,794.0,0.0,19.0,0.0
945,Fresno,Fresno,608.0,1300.0,201.9914953630497,0.0,71.0,16.0,0.0,53.0,0.0,7.0,25.0,29.991495363049697
946,Fresno,Fresno,1150.0,2998.0,1068.1367579811103,65.0,237.0,0.0,24.0,98.0,40.0,599.0,1.0,4.136757981110304
947,Fresno,Fresno,400.0,918.0,72.12119569663031,0.0,0.0,0.0,0.0,46.0,10.0,1.0,10.98443771552,4.136757981110304
948,Fresno,Fresno,210.0,647.0,836.7009701269286,0.0,110.0,388.0,67.0,30.0,13.0,47.0,100.0,81.7009701269285
949,Fresno,Fresno,227.0,679.0,171.40729837181,2.48405258743947,5.883942625437809,1.63500129423252,4.0,58.30507844018814,83.75099841178677,2.0,13.348225012725289,0.0
950,Fresno,Fresno,687.0,2952.0,162.37608444805338,0.0,27.0,0.0,18.0,88.0,1.0,1.0,16.0,11.376084448053335
951,Fresno,Fresno,701.0,1534.0,389.2393264669431,0.0,75.0,0.0,1.0,173.0,19.0,9.0,105.0,7.239326466943032
952,Fresno,Fresno,640.0,1936.0,392.10256848583265,77.0,53.0,0.0,15.0,80.0,0.0,48.0,116.0,3.102568485832728
953,Fresno,Fresno,547.0,1641.0,106.1025684858327,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,3.102568485832728
954,Fresno,Fresno,91.0,318.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
955,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,Fresno,Fresno,262.0,915.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
957,Fresno,Fresno,182.0,633.0,98.0,65.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,0.0
958,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,Fresno,Fresno,974.0,2309.0,501.35863880128,11.249442411672963,122.31250263723007,19.30226963564736,4.0,188.18192147949955,16.236235605679358,36.0,104.07626703155071,0.0
972,Fresno,Fresno,143.0,599.0,349.76892814181997,50.4146976458383,2.2214064780432,0.9245911028583,74.0,173.84161054293781,41.5551182799286,0.0,6.8115040922138,0.0
973,Fresno,Fresno,484.0,1855.0,164.1367579811103,91.0,4.0,0.0,1.0,49.0,8.0,1.0,6.0,4.136757981110304
974,Fresno,Fresno,715.0,2164.0,564.0341894952776,50.0,0.0,17.0,0.0,131.0,48.0,294.0,23.0,1.034189495277576
975,Fresno,Fresno,858.0,2338.0,233.23932646694303,55.0,0.0,0.0,0.0,165.0,2.0,4.0,0.0,7.239326466943032
976,Fresno,Fresno,57.0,154.0,704.0940638488825,2.0,155.0,0.0,20.0,91.0,145.0,113.0,145.0,33.094063848882435
977,Fresno,Fresno,8.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0
978,Fresno,Fresno,0.0,0.0,316.2735159622206,0.0,45.0,0.0,0.0,31.0,54.0,8.0,170.0,8.273515962220609
979,Fresno,Fresno,830.0,2130.0,735.76952006496,0.0,0.0,30.0,76.0,211.0,83.0,87.0,44.0,204.7695200649601
980,Fresno,Fresno,196.0,750.0,1007.1430067464399,397.0081513845471,129.04805026680384,208.00529124961827,0.0,82.03346357866695,45.00886641827928,0.0,146.03918384852454,0.0
981,Fresno,Fresno,176.0,386.0,31.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0
982,Fresno,Fresno,514.0,1264.0,294.0,0.0,48.0,2.0,2.0,75.0,37.0,17.0,113.0,0.0
983,Fresno,Fresno,861.0,2244.0,588.9914953630498,45.0,10.0,35.0,4.0,278.0,9.0,1.0,177.0,29.991495363049697
984,Fresno,Fresno,784.0,2476.0,422.10256848583265,0.0,140.0,0.0,0.0,215.0,13.0,0.0,51.0,3.102568485832728
985,Fresno,Fresno,437.0,1346.0,732.3077054574983,97.0,34.0,0.0,0.0,51.0,530.0,0.0,11.0,9.307705457498184
986,Fresno,Fresno,370.0,1239.0,53.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,0.0,0.0
987,Fresno,Fresno,349.0,983.0,230.1624428394376,107.0,0.0,0.0,0.0,39.0,15.0,24.0,10.0,35.16244283943758
988,Fresno,Fresno,0.0,0.0,1257.0,32.0,72.0,300.0,658.0,0.0,146.0,22.0,27.0,0.0
989,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,Fresno,Fresno,0.0,0.0,1461.0,0.0,0.0,0.0,1457.0,0.0,0.0,0.0,4.0,0.0
991,Fresno,Fresno,0.0,0.0,157.0,0.0,0.0,0.0,86.0,41.0,0.0,24.0,6.0,0.0
992,Fresno,Fresno,331.0,837.0,198.2735159622206,16.0,76.0,0.0,0.0,36.0,6.0,0.0,56.0,8.273515962220609
993,Fresno,Fresno,171.0,390.0,44.040991387279995,1.85500860588504,2.6007456832291203,2.7629397804276405,5.0,23.66148468004828,2.0399664555328405,4.0,2.1208461821570803,0.0
994,Fresno,Fresno,534.0,1450.0,2313.0,79.0,11.0,187.0,58.0,1919.0,23.0,0.0,36.0,0.0
995,Fresno,Fresno,736.0,2033.0,550.7024933532557,1.07755410882736,0.45716106256128003,54.050342140817754,5.0,452.31838002571226,18.08435710082976,2.0,7.3728039617315195,10.34189495277576
996,Fresno,Fresno,364.0,1092.0,658.1367579811102,400.0,16.0,0.0,20.0,46.0,2.0,0.0,170.0,4.136757981110304
997,Fresno,Fresno,245.0,675.0,113.0,0.0,25.0,0.0,0.0,14.0,25.0,0.0,49.0,0.0
998,Fresno,Fresno,139.0,378.0,18.136757981110307,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,4.136757981110304
999,Fresno,Fresno,882.0,2759.0,104.91011895161999,2.27487678024234,13.409799967744322,1.4766744012099402,1.0,63.33896783467908,2.47442737500044,10.0,10.935372592743883,0.0
1000,Fresno,Fresno,203.0,627.0,30.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0
1001,Fresno,Fresno,0.0,0.0,584.846232744989,0.0,0.0,0.0,13.0,75.0,439.0,2.0,0.0,55.8462327449891
1002,Fresno,Fresno,0.0,0.0,155.0431583938376,0.0,97.0,0.008968898559999999,29.0,0.0,1.0,0.0,27.0,1.034189495277576
1003,Fresno,Fresno,0.0,0.0,0.33303367864,0.33303367864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,Fresno,Fresno,309.0,1175.0,204.83083635921002,48.536094856034424,25.681290772484736,1.00626674492102,20.0,41.355497336194155,45.694636623174,4.0,18.55705002640166,0.0
1005,Fresno,Fresno,40.0,177.0,54.553197128479994,3.83022101425392,0.07633526488896002,2.5093768064807205,0.0,31.84876736354824,10.22624708829752,0.0,6.06224959101064,0.0
1006,Fresno,Fresno,1038.0,3343.0,319.0683789905552,0.0,5.0,0.0,0.0,290.0,2.0,15.0,7.0,0.06837899055515173
1007,Fresno,Fresno,846.0,2794.0,269.888926877217,0.0,51.0,0.0,0.0,127.0,17.0,7.0,41.0,26.888926877216967
1008,Fresno,Fresno,634.0,2026.0,55.47865293388607,0.0,0.0,0.0,0.0,36.0,1.0,0.0,4.0,14.478652933886066
1009,Fresno,Fresno,307.0,849.0,115.84440939679514,31.215233733155678,2.2687462164966403,0.13971312503088004,0.0,21.883591115060156,36.23411388518688,0.0,22.034632331309762,2.068378990555152
1010,Fresno,Fresno,269.0,917.0,48.92104455692,1.1485514607534,0.0,0.7524992329074001,0.0,45.752626734152,1.2673671291072,0.0,0.0,0.0
1011,Fresno,Fresno,483.0,1823.0,337.0683789905552,159.0,25.0,0.0,3.0,80.0,0.0,0.0,68.0,2.068378990555152
1012,Fresno,Fresno,577.0,1686.0,331.05987435360487,0.0,159.0,0.0,2.0,101.0,13.0,22.0,2.0,32.05987435360485
1013,Fresno,Fresno,0.0,0.0,3878.8811060301723,144.0,161.0,53.0,124.0,657.0,1958.0,168.0,73.0,540.8811060301721
1014,Fresno,Fresno,434.0,1492.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
1015,Fresno,Fresno,397.0,1319.0,279.1966323347151,0.0,0.0,0.0,38.0,48.0,14.0,2.0,141.0,36.19663233471515
1016,Fresno,Fresno,308.0,1048.0,34.205136971665446,0.0,0.0,0.0,5.0,18.0,5.0,0.0,0.0,6.205136971665455
1017,Fresno,Fresno,338.0,1149.0,32.0,0.0,0.0,0.0,5.0,14.0,9.0,4.0,0.0,0.0
1018,Fresno,Fresno,535.0,1821.0,80.06837899055515,0.0,33.0,0.0,4.0,17.0,13.0,1.0,10.0,2.068378990555152
1019,Fresno,Fresno,617.0,2020.0,90.13675798111029,47.0,0.0,0.0,7.0,19.0,13.0,0.0,0.0,4.136757981110304
1020,Fresno,Fresno,970.0,3307.0,149.7094747638788,0.0,0.0,0.0,52.0,29.0,13.0,0.0,4.0,51.709474763878795
1021,Fresno,Fresno,68.0,240.0,2294.548741399205,15.0,29.0,59.0,570.0,0.0,302.0,40.0,53.0,1226.548741399205
1022,Fresno,Fresno,141.0,502.0,2469.5142100089747,0.0,1.0,8.0,950.0,0.0,399.0,79.0,49.0,983.5142100089747
1023,Fresno,Fresno,494.0,1591.0,274.4616436599855,0.0,110.0,0.0,13.0,11.0,45.0,0.0,21.0,74.46164365998547
1024,Fresno,Fresno,450.0,1455.0,64.0,0.0,0.0,0.0,1.0,21.0,27.0,15.0,0.0,0.0
1025,Fresno,Fresno,217.0,593.0,48.0,0.0,12.0,0.0,33.0,0.0,1.0,2.0,0.0,0.0
1026,Fresno,Fresno,0.0,0.0,371.7863583913842,0.0,13.0,0.0,3.0,166.0,118.0,11.0,37.0,23.786358391384244
1027,Fresno,Fresno,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,Fresno,Fresno,193.0,621.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1029,Fresno,Fresno,158.0,510.0,17.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0
1030,Fresno,Fresno,280.0,769.0,60.0,43.0,0.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0
1031,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,Fresno,Fresno,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,Fresno,Fresno,6.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1034,Fresno,Fresno,323.0,828.0,252.01018985418426,0.012758393379600002,0.07520737150080001,0.008281764123600002,0.0,6.0523765622952,222.0138775506936,0.0,0.061329820807200015,23.786358391384244
1035,Fresno,Fresno,1.0,3.0,527.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0
1036,Fresno,Fresno,5.0,15.0,10.078712974630001,0.0,0.0,0.0,2.8550990822409994,1.0,0.0,6.223613892388999,0.0,0.0
1037,Fresno,Fresno,48.0,170.0,50.04931215113364,0.0,0.0,0.0,0.28575146446699995,0.0,0.0,0.12246491334299997,0.0,49.64109577332364
1038,Fresno,Fresno,3.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
1039,Fresno,Fresno,8.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1040,Fresno,Fresno,3.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1041,Fresno,Fresno,1.0,3.0,41.36757981110304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.36757981110304
1042,Fresno,Fresno,64.0,190.0,46.0,40.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1043,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,Fresno,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,Fresno,Fresno,152.0,512.0,58.205136971665446,0.0,0.0,0.0,13.0,24.0,7.0,0.0,8.0,6.205136971665455
1062,Fresno,Fresno,558.0,2038.0,269.4444634386085,54.0,33.0,0.0,16.0,51.0,0.0,3.0,99.0,13.444463438608489
1063,Fresno,Fresno,832.0,2786.0,218.0341894952776,66.0,0.0,0.0,0.0,125.0,6.0,0.0,20.0,1.034189495277576
1064,Fresno,Fresno,370.0,1100.0,104.16684679594,0.009510267368580001,51.05606052343584,0.0061733314497799995,0.0,48.039042150249955,0.010344501348280001,0.0,5.04571602208756,0.0
1065,Fresno,Fresno,30.0,85.0,356.84640369246546,0.0,0.0,13.0,103.0,2.0,32.0,8.0,22.0,176.84640369246551
1066,Fresno,Fresno,193.0,773.0,1192.2994263509695,0.0,4.0,0.0,416.00551280099296,29.0,35.0,9.002362628997,25.0,674.2915509209795
1067,Fresno,Fresno,559.0,1506.0,204.17094747638785,87.0,1.0,0.0,0.0,83.0,0.0,0.0,28.0,5.170947476387878
1068,Fresno,Fresno,991.0,3231.0,254.06837899055515,0.0,135.0,0.0,0.0,117.0,0.0,0.0,0.0,2.068378990555152
1069,Fresno,Fresno,163.0,652.0,984.2483439463223,0.0,7.0,0.0,318.0,37.0,189.0,55.0,38.0,340.24834394632245
1070,Fresno,Fresno,165.0,683.0,1218.4704901918885,19.0,30.0,78.0,565.0,31.0,105.0,64.0,40.0,286.47049019188853
1071,Fresno,Fresno,12.0,36.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
1072,Fresno,Fresno,319.0,962.0,70.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,2.0,0.0
1073,Fresno,Fresno,125.0,505.0,24.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0
1074,Fresno,Fresno,90.0,366.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1075,Fresno,Fresno,72.0,226.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1076,Fresno,Fresno,28.0,81.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0
1077,Fresno,Fresno,149.0,616.0,254.0515406641309,0.0,8.0,0.0,4.0,26.0,14.0,19.0,0.0,183.0515406641309
1078,Fresno,Fresno,113.0,323.0,21.90785346762,0.05174764765434,0.30503876512032,0.033590578301940004,0.0,19.212437711423078,2.05628691499244,0.0,0.24875185012788,0.0
1079,Fresno,Fresno,623.0,1925.0,56.06837899055515,0.0,0.0,0.0,0.0,48.0,4.0,0.0,2.0,2.068378990555152
1080,Fresno,Fresno,357.0,1075.0,139.0341894952776,70.0,0.0,0.0,2.0,66.0,0.0,0.0,0.0,1.034189495277576
1081,Fresno,Fresno,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1082,Fresno,Fresno,53.0,158.0,189.0,0.0,0.0,0.0,0.0,8.0,180.0,1.0,0.0,0.0
1083,Fresno,Fresno,427.0,1295.0,142.0,70.0,0.0,0.0,0.0,59.0,3.0,3.0,7.0,0.0
1084,Fresno,Fresno,361.0,1393.0,72.03418949527757,0.0,0.0,0.0,0.0,41.0,8.0,16.0,6.0,1.034189495277576
1085,Fresno,Fresno,300.0,890.0,149.24189393529576,73.05129994200364,0.30239965812672004,0.03329996235324,3.0,32.21059976190968,0.055799936916239995,13.0,17.24659972121048,10.34189495277576
1086,Fresno,Fresno,231.0,895.0,130.7521688961067,0.0,51.0,0.0,11.0,36.0,0.0,1.0,30.0,1.75216889610667
1087,Fresno,Fresno,136.0,406.0,53.20342607282001,1.10048494509426,0.33986337177408005,0.7206585853616599,1.0,22.55184732800952,5.21342135488376,0.0,22.27715048769672,0.0
1088,Fresno,Fresno,99.0,302.0,213.52645557792127,64.9270164297546,0.0,3.2280452470806003,23.0,29.387654192088004,41.4367077845568,2.0,33.0,16.547031924441217
1089,Fresno,Fresno,120.0,354.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1090,Fresno,Fresno,253.0,1047.0,35.0,0.0,15.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0
1091,Fresno,Fresno,317.0,975.0,768.0,0.0,48.0,0.0,0.0,652.0,29.0,16.0,23.0,0.0
1092,Fresno,Fresno,703.0,2560.0,289.51751970273085,66.0631130082858,21.3720345751584,0.0409680930978,24.0,79.2590955076996,54.068649237082795,2.0,30.3033853380756,12.41027394333091
1093,Fresno,Fresno,755.0,2517.0,238.4951784368116,1.46856970662578,58.47648338315192,0.96206377995178,1.0,105.07628623571509,10.62022400389916,7.0,33.20776142191628,20.68378990555152
1094,Fresno,Fresno,634.0,2389.0,203.08279129759998,0.0047191039632,28.0278178759936,0.0030632780111999997,16.0,105.0193731636384,19.0051330604512,5.0,30.022684815542398,0.0
1095,Fresno,Fresno,568.0,2125.0,188.94780653253997,71.94780653254,21.0,0.0,1.0,51.0,3.0,7.0,34.0,0.0
1096,Fresno,Fresno,452.0,2077.0,61.41027394333091,0.0,0.0,0.0,0.0,41.0,2.0,0.0,6.0,12.41027394333091
