parcelid,SOI,COMMUNITY,TAZ,HU_NET,EMP_NET,VacRate,HH_SIZE,BASE_SCORE,IDX_Bike,IDX_Transit,IDX_SOV,TOTAL_SCORE
2989,Clovis, ,126,11.28905191096,29.67430533848,0.0362225633791129,2.654516358463727,4.138545688545689,0.6391932570740517,0.0,0.5813253012048193,2.7732058295615767
2995,Clovis, ,116,0.0,7.29924978816,0.0362225633791129,2.654516358463727,1.1812097812097813,0.9585791691751956,0.3563218390804598,0.6947791164658634,3.270289572921805
3003,Clovis, ,116,0.0,24.148091507280004,0.0362225633791129,2.654516358463727,1.516525278687833,0.9585791691751956,0.3563218390804598,0.6947791164658634,2.3849688071249955
3005,Clovis, ,125,5.822721978500001,14.741068300000002,0.0362225633791129,2.654516358463727,2.1969111969111967,0.6311258278145695,0.3167305236270754,0.6430722891566265,2.4232368883011843
3011,Clovis, ,112,0.0,1.8022689696,0.0362225633791129,2.654516358463727,1.1812097812097813,0.9557495484647802,0.30779054916985954,0.7801204819277109,3.2884531131546915
3040,Clovis, ,126,47.293727511309996,123.31588780303,0.0362225633791129,2.654516358463727,4.133367973492146,0.6391932570740517,0.0,0.5813253012048193,1.9447368574859665
3056,Clovis, ,108,0.0,2.05124876942,0.0362225633791129,2.654516358463727,1.1635349635349634,0.7578266104756171,0.2720306513409962,0.7344377510040161,2.9576422233916815
3064,Clovis, ,125,4.86982589549,15.42937416537,0.0362225633791129,2.654516358463727,1.8468283617913142,0.6311258278145695,0.3167305236270754,0.6430722891566265,1.9388327089431405
3065,Clovis, ,125,11.94154737556,31.38944933828,0.0362225633791129,2.654516358463727,1.8885456885456886,0.6311258278145695,0.3167305236270754,0.6430722891566265,2.7306656027352423
3066,Clovis, ,125,75.78510324262,188.20807446606,0.0362225633791129,2.654516358463727,1.853002979248526,0.6311258278145695,0.3167305236270754,0.6430722891566265,1.9348083738621582
3070,Clovis, ,116,-1.0,44.249439898080006,0.0362225633791129,2.654516358463727,1.5675717641744442,0.9585791691751956,0.3563218390804598,0.6947791164658634,2.3995476833799714
3072,Clovis, ,116,0.0,15.751075268880003,0.0362225633791129,2.654516358463727,1.5806949806949808,0.9585791691751956,0.3563218390804598,0.6947791164658634,3.433279534311766
3099,Clovis, ,109,0.0,8.17415481596,0.0362225633791129,2.654516358463727,1.1635349635349634,0.8029801324503312,0.33205619412515963,0.7178714859437751,3.1143938814803676
3114,Clovis, ,108,0.0,8.79557558184,0.0362225633791129,2.654516358463727,1.1635349635349634,0.7443407585791691,0.2720306513409962,0.7344377510040161,2.9466377682441802
3128,Clovis, ,116,-1.0,100.00646464752,0.0362225633791129,2.654516358463727,1.574888406262601,0.9585791691751956,0.3563218390804598,0.6947791164658634,2.4016373163603486
3137,Clovis, ,108,0.0,8.78177230125,0.0362225633791129,2.654516358463727,1.1635349635349634,0.7443407585791691,0.2720306513409962,0.7344377510040161,2.9466377682441802
3964,Clovis, ,283,21.76781011368,0.0,0.0362225633791129,2.654516358463727,2.8688140900518415,0.3575556893437688,0.0,0.4854417670682731,1.383154571993931
4025,Clovis, ,185,0.11459366048,0.0,0.0362225633791129,2.654516358463727,3.5713858583856712,0.6971402769416014,0.6666666666666666,0.8594377510040161,6.248561416040987
4102,Clovis, ,187,3.355511345759999,0.0,0.0362225633791129,2.654516358463727,4.175978603345209,0.7824804334738109,0.5644955300127714,0.8559236947791165,3.3734085605719035
4108,Clovis, ,187,2.05748574224,0.0,0.0362225633791129,2.654516358463727,4.195611262757973,0.7824804334738109,0.5644955300127714,0.8559236947791165,3.3550715998320704
4109,Clovis, ,187,2.05708546336,0.0,0.0362225633791129,2.654516358463727,4.195592502641189,0.7824804334738109,0.5644955300127714,0.8559236947791165,3.355089157040317
4111,Clovis, ,187,2.3847345431199996,0.0,0.0362225633791129,2.654516358463727,4.209802549523861,0.7824804334738109,0.5644955300127714,0.8559236947791165,3.3417709719114774
4116,Clovis, ,191,2.17759997904,0.0,0.0362225633791129,2.654516358463727,4.20107833297443,0.8313064419024684,0.41762452107279696,0.7811244979919679,3.0615436106242853
4136,Clovis, ,189,0.0,0.8420000688,0.0362225633791129,2.654516358463727,4.181209781209781,0.8340758579169175,0.5504469987228607,0.8157630522088354,5.065359044872178
4148,Clovis, ,191,4.3783322047199995,0.0,0.0362225633791129,2.654516358463727,4.264798548490935,0.8313064419024684,0.41762452107279696,0.7811244979919679,3.008055031756035
