TAZ,SOI,Base_EMP,transit_skim,IDX_Transit,sov_skim,IDX_SOV
66,,0.0,0.0,0.0,5854.689644923634,0.011546184738955823
67,,0.0,0.0,0.0,22097.839800451635,0.05823293172690763
68,,0.0,0.0,0.0,18611.676725206096,0.046686746987951805
69,,0.0,0.0,0.0,26713.680467695645,0.07630522088353414
70,,0.0,0.0,0.0,13453.179933870913,0.01957831325301205
71,,0.0,0.0,0.0,2396.9627406935324,0.008032128514056224
72,,0.0,0.0,0.0,108433.31010027051,0.2113453815261044
73,,0.0,0.0,0.0,5912.0726909105815,0.012048192771084338
74,,0.0,0.0,0.0,78418.05953387574,0.14759036144578314
75,,0.0,0.0,0.0,3280.1645507398384,0.009036144578313253
76,,0.0,0.0,0.0,6997.246271542013,0.01355421686746988
77,,0.0,0.0,0.0,18019.141770342383,0.04568273092369478
78,,0.0,0.0,0.0,6855.529045631105,0.013052208835341365
79,,0.0,0.0,0.0,2122.0683763331967,0.007530120481927711
80,,0.0,0.0,0.0,169.29493546973504,0.0025100401606425703
81,,0.0,0.0,0.0,291.890699002974,0.0030120481927710845
82,,0.0,0.0,0.0,528.5286075250907,0.004016064257028112
83,,0.0,0.0,0.0,855.7047960067209,0.004518072289156626
84,,0.0,0.0,0.0,2.450732649117814,0.000502008032128514
85,,0.0,0.0,0.0,1557.7753870802708,0.006526104417670682
86,,0.0,0.0,0.0,1637.2381030868028,0.007028112449799197
87,,0.0,0.0,0.0,3835.1534753006013,0.010040160642570281
88,,0.0,0.0,0.0,0.0,0.0
89,,0.0,0.0,0.0,0.0,0.0
90,,0.0,0.0,0.0,0.0,0.0
91,,0.0,0.0,0.0,0.0,0.0
92,,0.0,0.0,0.0,0.0,0.0
93,,0.0,0.0,0.0,0.0,0.0
94,,0.0,0.0,0.0,0.0,0.0
95,,0.0,0.0,0.0,0.0,0.0
96,,0.0,0.0,0.0,0.0,0.0
97,,0.0,0.0,0.0,0.0,0.0
98,,0.0,0.0,0.0,0.0,0.0
99,,0.0,0.0,0.0,0.0,0.0
100,,0.0,0.0,0.0,0.0,0.0
101,Clovis,289.0,18732.0,0.26053639846743293,187633.1030945656,0.6365461847389559
102,Clovis,368.0,19128.0,0.2669220945083014,186624.2927786647,0.6244979919678715
103,Clovis,551.0,18540.0,0.25925925925925924,192683.24699553044,0.6822289156626506
104,Clovis,129.0,20156.0,0.2784163473818646,192212.8814480579,0.679718875502008
105,Clovis,115.0,26649.0,0.33588761174968074,194929.9758487982,0.7033132530120482
106,Clovis,117.0,0.0,0.0,190105.29645896138,0.6591365461847389
107,Clovis,1061.0,19476.0,0.2707535121328225,198616.08337351217,0.7384538152610441
108,Clovis,1918.0,19501.0,0.2720306513409962,198158.4839699536,0.7344377510040161
109,Clovis,631.0,26246.0,0.33205619412515963,196544.1234757202,0.7178714859437751
110,Clovis,311.0,30512.0,0.37037037037037035,204438.4798042313,0.8017068273092369
111,Clovis,28.0,22215.0,0.3065134099616858,195384.8945447991,0.7068273092369478
112,Clovis,910.0,22413.0,0.30779054916985954,202576.61879656505,0.7801204819277109
113,Clovis,13.0,0.0,0.0,193452.1653707989,0.6912650602409639
114,Clovis,183.0,28143.0,0.34738186462324394,194249.71484810143,0.6987951807228916
115,Clovis,10.0,19605.0,0.27330779054916987,191529.84257364454,0.6726907630522089
116,Clovis,801.0,29168.0,0.3563218390804598,193696.39399917133,0.6947791164658634
117,Clovis,55.0,0.0,0.0,173650.95660210593,0.5115461847389559
118,Clovis,107.0,0.0,0.0,178900.55085719493,0.5562248995983936
119,Clovis,58.0,0.0,0.0,178178.543591944,0.5507028112449799
120,Clovis,34.0,14014.0,0.21455938697318008,184560.50407143479,0.6079317269076305
121,Clovis,899.0,13320.0,0.20689655172413793,181073.27127138514,0.5758032128514057
122,Clovis,43.0,19756.0,0.27586206896551724,185638.64008545427,0.6189759036144579
123,Clovis,266.0,0.0,0.0,179659.76667151588,0.5632530120481928
124,Clovis,2.0,0.0,0.0,178692.11926498287,0.554718875502008
125,Clovis,56.0,23967.0,0.3167305236270754,188420.05110365525,0.6430722891566265
126,Clovis,129.0,0.0,0.0,181746.4472365327,0.5813253012048193
127,Clovis,2733.0,13981.0,0.2120051085568327,187757.47573860912,0.6370481927710844
128,Clovis,145.0,6653.0,0.13665389527458494,199847.22475047302,0.748995983935743
129,Clovis,117.0,16028.0,0.24265644955300128,204957.5626191251,0.8067269076305221
130,Clovis,228.0,15291.0,0.23754789272030652,201516.2671276456,0.766566265060241
131,Clovis,189.0,26926.0,0.3397190293742018,201265.8630556654,0.7640562248995983
132,Clovis,383.0,9950.0,0.17369093231162197,196685.06290221482,0.7198795180722891
133,Clovis,343.0,30489.0,0.36909323116219667,197685.67948888446,0.7299196787148594
134,Clovis,137.0,31225.0,0.37292464878671777,199212.74081288322,0.7434738955823293
135,Clovis,5956.0,29555.0,0.35759897828863346,198783.4340627176,0.7394578313253012
136,Clovis,82.0,22788.0,0.3116219667943806,191737.42253191053,0.6752008032128514
137,Clovis,94.0,25727.0,0.3243933588761175,185470.93615849453,0.6184738955823293
138,Clovis,174.0,20737.0,0.2886334610472541,184918.68189302625,0.6119477911646586
139,Clovis,182.0,10741.0,0.18007662835249041,179660.0789118717,0.5637550200803213
140,Clovis,124.0,0.0,0.0,207658.93217312163,0.8313253012048193
141,Clovis,58.0,32719.0,0.3818646232439336,207629.77698375727,0.8308232931726908
142,Clovis,122.0,43034.0,0.44061302681992337,213152.41071330602,0.8790160642570282
143,Clovis,34.0,30448.0,0.367816091954023,207292.41570140034,0.8258032128514057
144,Clovis,73.0,32084.0,0.3767560664112388,206935.5760244861,0.8207831325301205
145,Clovis,142.0,37608.0,0.4086845466155811,203371.93084637588,0.7881526104417671
146,Clovis,381.0,36977.0,0.40485312899106,203721.33859604702,0.7916666666666666
147,Clovis,13.0,37120.0,0.4074074074074074,201518.09094813405,0.7670682730923695
148,Clovis,263.0,38437.0,0.41507024265644954,203854.43487191823,0.7931726907630522
149,Clovis,21.0,35138.0,0.3895274584929757,196632.42424875326,0.7183734939759037
150,Clovis,796.0,42721.0,0.4393358876117497,198020.95228581774,0.733433734939759
151,Clovis,110.0,35483.0,0.3946360153256705,190050.53980435943,0.6581325301204819
152,Clovis,171.0,37676.0,0.4112388250319285,190657.49216265802,0.6621485943775101
153,Clovis,111.0,26144.0,0.33077905491698595,184853.57297152453,0.6109437751004017
154,Clovis,26.0,13919.0,0.210727969348659,180370.4649488965,0.5717871485943775
155,Clovis,48.0,0.0,0.0,175162.98933965623,0.5251004016064257
156,Clovis,62.0,35160.0,0.39080459770114945,204595.74975690807,0.8032128514056225
157,Clovis,3.0,36958.0,0.40357598978288634,207425.0907563616,0.8283132530120482
158,Clovis,129.0,40040.0,0.42656449553001274,208585.39615412365,0.8408634538152611
159,Clovis,15.0,42335.0,0.4355044699872286,207031.90549292692,0.8232931726907631
160,Clovis,409.0,35162.0,0.39208173690932313,204009.12638078842,0.7946787148594378
161,Clovis,95.0,32223.0,0.3793103448275862,196105.75780000474,0.7143574297188755
162,Clovis,1028.0,34018.0,0.38697318007662834,200796.75919976315,0.7585341365461847
163,Clovis,547.0,39536.0,0.4227330779054917,194411.31225845416,0.6997991967871486
164,Clovis,37.0,37058.0,0.4061302681992337,189702.0565007887,0.6536144578313253
165,Clovis,344.0,40143.0,0.4278416347381865,185215.52482603572,0.6144578313253012
166,Clovis,49.0,39748.0,0.42528735632183906,181186.7606014549,0.5763052208835341
167,Clovis,151.0,0.0,0.0,175940.213057333,0.5306224899598394
168,Clovis,0.0,58228.0,0.5466155810983397,213052.66756011042,0.8780120481927711
169,Fresno,523.0,51143.0,0.5108556832694764,215770.5293082233,0.8985943775100401
170,Clovis,54.0,59202.0,0.5555555555555556,210236.3315165522,0.8554216867469879
171,Clovis,375.0,68264.0,0.6245210727969349,214982.61012231995,0.892570281124498
172,Clovis,15.0,49145.0,0.4955300127713921,205780.60912611743,0.8122489959839357
173,Clovis,100.0,57261.0,0.541507024265645,206143.46437867646,0.8137550200803213
174,Clovis,565.0,51228.0,0.51213282247765,208616.73560608062,0.8413654618473896
175,Clovis,125.0,58196.0,0.545338441890166,206617.1091670707,0.8182730923694779
176,Clovis,506.0,42357.0,0.4367816091954023,200346.51804102163,0.7540160642570282
177,Clovis,344.0,49564.0,0.49936143039591313,202165.4643943449,0.7761044176706827
178,Clovis,954.0,50491.0,0.5057471264367817,197115.09282376163,0.7238955823293173
179,Clovis,635.0,49156.0,0.49680715197956576,200132.64306592653,0.7515060240963856
180,Clovis,293.0,39493.0,0.421455938697318,191802.56742953317,0.6767068273092369
181,Clovis,378.0,45597.0,0.4559386973180077,187023.10709648742,0.6290160642570282
182,Clovis,50.0,42646.0,0.438058748403576,182263.52528121663,0.5863453815261044
183,Clovis,97.0,0.0,0.0,179339.05251325315,0.5582329317269076
184,Clovis,202.0,57024.0,0.5376756066411239,208448.39614417352,0.839859437751004
185,Clovis,56.0,75573.0,0.6666666666666666,210739.22290392124,0.8594377510040161
186,Clovis,326.0,62426.0,0.5849297573435505,214032.3748579195,0.8880522088353414
187,Clovis,18.0,60251.0,0.5644955300127714,210321.7103379573,0.8559236947791165
188,Clovis,26.0,63024.0,0.5913154533844189,210101.77945354953,0.8529116465863453
189,Clovis,490.0,58590.0,0.5504469987228607,206216.6312670318,0.8157630522088354
190,Clovis,60.0,46905.0,0.46871008939974457,204602.8270101869,0.803714859437751
191,Clovis,1275.0,39097.0,0.41762452107279696,202643.85286651299,0.7811244979919679
192,Clovis,58.0,27976.0,0.34610472541507026,200803.0907213497,0.7590361445783133
193,Clovis,1205.0,55368.0,0.5300127713920817,199053.02561098104,0.7424698795180723
194,Clovis,75.0,28184.0,0.3486590038314176,196308.56086915164,0.7153614457831325
195,Clovis,623.0,40986.0,0.43039591315453385,191445.50245330288,0.6716867469879518
196,Clovis,397.0,21342.0,0.2962962962962963,186634.15557966978,0.625
197,Clovis,87.0,0.0,0.0,181764.44697024894,0.5828313253012049
198,Clovis,119.0,0.0,0.0,176663.9990793255,0.5376506024096386
199,Clovis,323.0,82667.0,0.6960408684546615,213541.52499303455,0.8825301204819277
200,Clovis,223.0,48327.0,0.48659003831417624,209898.31164335282,0.8509036144578314
201,Clovis,126.0,31440.0,0.37420178799489145,203940.05196217698,0.7941767068273092
202,Clovis,2.0,25768.0,0.32567049808429116,199515.7544195273,0.7474899598393574
203,Clovis,832.0,27548.0,0.34227330779054915,196080.15977116412,0.7128514056224899
204,Clovis,361.0,26311.0,0.334610472541507,191071.13665246076,0.6671686746987951
205,Clovis,176.0,14959.0,0.23116219667943805,186990.61085170327,0.6285140562248996
206,Clovis,119.0,0.0,0.0,183299.10538881895,0.5958835341365462
207,Clovis,38.0,0.0,0.0,180316.07866236748,0.570281124497992
208,Clovis,23.0,0.0,0.0,178944.26239369772,0.5572289156626506
209,Clovis,28.0,0.0,0.0,183001.0940366097,0.5933734939759037
210,Clovis,84.0,20360.0,0.2822477650063857,186756.8766193063,0.626004016064257
211,Clovis,111.0,26310.0,0.3333333333333333,189619.40472436792,0.6531124497991968
212,Clovis,837.0,19711.0,0.27458492975734355,198189.0200376578,0.7349397590361446
213,Clovis,8.0,23725.0,0.31417624521072796,195665.47846511542,0.7098393574297188
214,Clovis,0.0,27354.0,0.34099616858237547,199310.3188700178,0.7444779116465864
215,Clovis,878.0,36230.0,0.39846743295019155,204164.70382785302,0.7966867469879518
216,,0.0,0.0,0.0,0.0,0.0
217,,0.0,0.0,0.0,0.0,0.0
218,,0.0,0.0,0.0,0.0,0.0
219,,0.0,0.0,0.0,0.0,0.0
220,,0.0,0.0,0.0,0.0,0.0
221,,0.0,0.0,0.0,0.0,0.0
222,,0.0,0.0,0.0,0.0,0.0
223,,0.0,0.0,0.0,0.0,0.0
224,,0.0,0.0,0.0,0.0,0.0
225,,0.0,0.0,0.0,0.0,0.0
226,,0.0,0.0,0.0,0.0,0.0
227,,0.0,0.0,0.0,0.0,0.0
228,,0.0,0.0,0.0,0.0,0.0
229,,0.0,0.0,0.0,0.0,0.0
230,,0.0,0.0,0.0,0.0,0.0
231,,0.0,0.0,0.0,0.0,0.0
232,,0.0,0.0,0.0,0.0,0.0
233,,0.0,0.0,0.0,0.0,0.0
234,,0.0,0.0,0.0,0.0,0.0
235,,0.0,0.0,0.0,0.0,0.0
236,,0.0,0.0,0.0,0.0,0.0
237,,0.0,0.0,0.0,0.0,0.0
238,,0.0,0.0,0.0,0.0,0.0
239,,0.0,0.0,0.0,0.0,0.0
240,,0.0,0.0,0.0,0.0,0.0
241,Clovis,0.0,0.0,0.0,161834.82907800298,0.4126506024096386
242,Clovis,2.0,0.0,0.0,158732.99896145987,0.39206827309236947
243,Clovis,12.0,0.0,0.0,155633.49828907577,0.37248995983935745
244,Clovis,25.0,0.0,0.0,169287.55166692243,0.4764056224899598
245,Clovis,401.0,0.0,0.0,163882.57788720253,0.42570281124497994
246,Clovis,0.0,0.0,0.0,166921.02719334583,0.4543172690763052
247,Clovis,4.0,0.0,0.0,172942.03638268623,0.5055220883534136
248,Clovis,0.0,0.0,0.0,164624.68110665632,0.43323293172690763
249,Clovis,3.0,0.0,0.0,170086.34014672413,0.48493975903614456
250,Clovis,0.0,0.0,0.0,177561.68582057056,0.5436746987951807
251,Clovis,0.0,0.0,0.0,175413.47288130518,0.5271084337349398
252,Clovis,0.0,0.0,0.0,175793.41891304447,0.5291164658634538
253,Clovis,24.0,0.0,0.0,181741.3446945109,0.5808232931726908
254,Clovis,30.0,0.0,0.0,181516.40052248162,0.5793172690763052
255,Clovis,71.0,0.0,0.0,180347.61726308535,0.5707831325301205
256,Clovis,35.0,0.0,0.0,175222.90150655812,0.5256024096385542
257,Clovis,56.0,0.0,0.0,178814.11955513846,0.5557228915662651
258,Clovis,86.0,0.0,0.0,179415.67476604768,0.5592369477911646
259,Clovis,12.0,0.0,0.0,187923.3950540284,0.6385542168674698
260,Clovis,10.0,0.0,0.0,185331.0219220963,0.6164658634538153
261,Clovis,12.0,0.0,0.0,184514.98675363636,0.6069277108433735
262,Clovis,6.0,0.0,0.0,184679.44117218375,0.6089357429718876
263,Clovis,135.0,0.0,0.0,189347.82392225845,0.6511044176706827
264,Clovis,50.0,0.0,0.0,169498.70946291025,0.48042168674698793
265,Clovis,100.0,0.0,0.0,168356.18756144628,0.4643574297188755
266,Clovis,18.0,0.0,0.0,168853.5139952832,0.4703815261044177
267,Clovis,40.0,0.0,0.0,165956.77650826413,0.4482931726907631
268,Clovis,95.0,0.0,0.0,169538.16100681527,0.48092369477911645
269,Clovis,22.0,0.0,0.0,172043.95359547128,0.4994979919678715
270,Clovis,4.0,0.0,0.0,165262.07739832945,0.4397590361445783
271,Clovis,23.0,0.0,0.0,169396.43900768165,0.4779116465863454
272,Clovis,65.0,0.0,0.0,172331.58899204657,0.5025100401606426
273,Clovis,10.0,0.0,0.0,174785.2118536594,0.5230923694779116
274,Clovis,22.0,0.0,0.0,172160.74193937285,0.5
275,Clovis,38.0,0.0,0.0,167387.13047981262,0.4568273092369478
276,Clovis,3.0,0.0,0.0,164425.80106292656,0.43172690763052207
277,Clovis,17.0,0.0,0.0,162129.56090859137,0.4141566265060241
278,Clovis,87.0,0.0,0.0,174166.92558058124,0.5195783132530121
279,Clovis,59.0,0.0,0.0,169929.7882284874,0.48443775100401604
280,Clovis,12.0,0.0,0.0,165921.6329439369,0.44779116465863456
281,Clovis,0.0,0.0,0.0,160202.07791514279,0.4001004016064257
282,Clovis,56.0,0.0,0.0,173896.8562507208,0.5155622489959839
283,Clovis,4.0,0.0,0.0,170197.25436606165,0.4854417670682731
284,Clovis,5.0,0.0,0.0,166214.50850573985,0.4497991967871486
285,Clovis,16.0,0.0,0.0,163453.90293828704,0.4226907630522088
286,Clovis,2.0,0.0,0.0,160154.81384250883,0.39959839357429716
287,Clovis,0.0,0.0,0.0,156758.57889054038,0.3820281124497992
288,Clovis,79.0,0.0,0.0,173958.578310295,0.5170682730923695
289,Clovis,280.0,0.0,0.0,170354.57210126854,0.48694779116465864
290,Clovis,0.0,0.0,0.0,168475.8608010435,0.464859437751004
291,Clovis,0.0,0.0,0.0,165553.3002039276,0.44327309236947793
292,Clovis,19.0,0.0,0.0,160826.23595930342,0.40512048192771083
293,Clovis,7.0,0.0,0.0,158618.1502086479,0.39156626506024095
294,Clovis,23.0,0.0,0.0,174482.31341559166,0.5220883534136547
295,Clovis,42.0,0.0,0.0,170848.62339715063,0.4904618473895582
296,Clovis,37.0,0.0,0.0,167797.79490998588,0.4598393574297189
297,Clovis,1.0,0.0,0.0,164348.45874431997,0.4307228915662651
298,Clovis,0.0,0.0,0.0,164958.96906076313,0.4352409638554217
299,Clovis,0.0,0.0,0.0,161528.0171049261,0.41164658634538154
300,Unincorporate,4.0,0.0,0.0,161281.96427521412,0.40963855421686746
301,,0.0,0.0,0.0,0.0,0.0
302,,0.0,0.0,0.0,0.0,0.0
303,,0.0,0.0,0.0,0.0,0.0
304,,0.0,0.0,0.0,0.0,0.0
305,,0.0,0.0,0.0,0.0,0.0
306,,0.0,0.0,0.0,0.0,0.0
307,,0.0,0.0,0.0,0.0,0.0
308,,0.0,0.0,0.0,0.0,0.0
309,,0.0,0.0,0.0,0.0,0.0
310,,0.0,0.0,0.0,0.0,0.0
311,,0.0,0.0,0.0,0.0,0.0
312,,0.0,0.0,0.0,0.0,0.0
313,,0.0,0.0,0.0,0.0,0.0
314,,0.0,0.0,0.0,0.0,0.0
315,,0.0,0.0,0.0,0.0,0.0
316,,0.0,0.0,0.0,0.0,0.0
317,,0.0,0.0,0.0,0.0,0.0
318,,0.0,0.0,0.0,0.0,0.0
319,,0.0,0.0,0.0,0.0,0.0
320,,0.0,0.0,0.0,0.0,0.0
321,Coalinga,0.0,0.0,0.0,16355.09428980437,0.03714859437751004
322,Unincorporate,0.0,0.0,0.0,17105.65058164028,0.04216867469879518
323,Coalinga,228.0,0.0,0.0,17013.6556808585,0.04116465863453815
324,Coalinga,6.0,0.0,0.0,16209.501696573661,0.035140562248995984
325,Coalinga,967.0,1345.0,0.03384418901660281,17968.483927562054,0.045180722891566265
326,Coalinga,78.0,1345.0,0.03384418901660281,17000.326387310422,0.040160642570281124
327,Coalinga,280.0,0.0,0.0,16485.45437752941,0.03765060240963856
328,Coalinga,258.0,0.0,0.0,16046.845318882222,0.03413654618473896
329,Coalinga,377.0,2028.0,0.04725415070242656,17079.83286482439,0.041666666666666664
330,Coalinga,39.0,2160.0,0.05363984674329502,16157.263969625856,0.03463855421686747
331,Coalinga,237.0,2153.0,0.05108556832694764,17003.637006261582,0.04066265060240964
332,Coalinga,26.0,0.0,0.0,16272.123628787398,0.036646586345381524
333,Coalinga,198.0,0.0,0.0,15989.531752243834,0.03313253012048193
334,Coalinga,58.0,2160.0,0.05363984674329502,15960.154713382859,0.03263052208835342
335,Coalinga,0.0,0.0,0.0,14966.58543041496,0.025602409638554216
336,Coalinga,133.0,2160.0,0.05363984674329502,16260.43641278,0.0356425702811245
337,Coalinga,14.0,0.0,0.0,15247.15659649215,0.0286144578313253
338,Coalinga,0.0,0.0,0.0,15340.820598999137,0.02961847389558233
339,Coalinga,233.0,0.0,0.0,15498.928365174092,0.030622489959839357
340,Unincorporate,3.0,0.0,0.0,14292.998402393232,0.021586345381526106
341,Unincorporate,4074.0,0.0,0.0,16831.0774167041,0.03965863453815261
342,,0.0,0.0,0.0,0.0,0.0
343,,0.0,0.0,0.0,0.0,0.0
344,,0.0,0.0,0.0,0.0,0.0
345,,0.0,0.0,0.0,0.0,0.0
346,,0.0,0.0,0.0,0.0,0.0
347,,0.0,0.0,0.0,0.0,0.0
348,,0.0,0.0,0.0,0.0,0.0
349,,0.0,0.0,0.0,0.0,0.0
350,,0.0,0.0,0.0,0.0,0.0
351,Unincorporate,3.0,0.0,0.0,15918.992941227907,0.03162650602409638
352,Unincorporate,0.0,0.0,0.0,15002.981453258313,0.02710843373493976
353,Coalinga,0.0,0.0,0.0,15469.336812859849,0.030120481927710843
354,Coalinga,0.0,0.0,0.0,14959.937508590274,0.025100401606425703
355,Coalinga,0.0,0.0,0.0,15022.399492656092,0.027610441767068273
356,,0.0,0.0,0.0,0.0,0.0
357,,0.0,0.0,0.0,0.0,0.0
358,,0.0,0.0,0.0,0.0,0.0
359,,0.0,0.0,0.0,0.0,0.0
360,,0.0,0.0,0.0,0.0,0.0
361,,0.0,0.0,0.0,0.0,0.0
362,,0.0,0.0,0.0,0.0,0.0
363,,0.0,0.0,0.0,0.0,0.0
364,,0.0,0.0,0.0,0.0,0.0
365,,0.0,0.0,0.0,0.0,0.0
366,,0.0,0.0,0.0,0.0,0.0
367,,0.0,0.0,0.0,0.0,0.0
368,,0.0,0.0,0.0,0.0,0.0
369,,0.0,0.0,0.0,0.0,0.0
370,,0.0,0.0,0.0,0.0,0.0
371,Firebaugh,32.0,0.0,0.0,26910.040441573365,0.07680722891566265
372,Firebaugh,100.0,0.0,0.0,26671.826103491534,0.07580321285140562
373,Firebaugh,19.0,0.0,0.0,27185.395727040413,0.07781124497991967
374,Firebaugh,91.0,2181.0,0.0561941251596424,28069.51500175324,0.07931726907630522
375,Firebaugh,883.0,1389.0,0.037037037037037035,29059.06783687202,0.0818273092369478
376,Firebaugh,46.0,2221.0,0.06002554278416347,27167.126211617542,0.07730923694779117
377,Firebaugh,256.0,2016.0,0.04469987228607918,30621.575817539295,0.08634538152610442
378,Firebaugh,1111.0,0.0,0.0,30028.347089218572,0.08433734939759036
379,Firebaugh,11.0,0.0,0.0,29688.712373483577,0.08333333333333333
380,Firebaugh,165.0,2107.0,0.04853128991060025,28441.069254377893,0.08032128514056225
381,Firebaugh,37.0,0.0,0.0,31703.478059360015,0.08785140562248996
382,,0.0,0.0,0.0,0.0,0.0
383,,0.0,0.0,0.0,0.0,0.0
384,,0.0,0.0,0.0,0.0,0.0
385,,0.0,0.0,0.0,0.0,0.0
386,,0.0,0.0,0.0,0.0,0.0
387,,0.0,0.0,0.0,0.0,0.0
388,,0.0,0.0,0.0,0.0,0.0
389,,0.0,0.0,0.0,0.0,0.0
390,,0.0,0.0,0.0,0.0,0.0
391,Firebaugh,18.0,0.0,0.0,25331.309291255813,0.0747991967871486
392,Firebaugh,0.0,0.0,0.0,25584.023868663713,0.07530120481927711
393,Firebaugh,11.0,0.0,0.0,28483.59616565729,0.08082329317269077
394,,0.0,0.0,0.0,0.0,0.0
395,,0.0,0.0,0.0,0.0,0.0
396,,0.0,0.0,0.0,0.0,0.0
397,,0.0,0.0,0.0,0.0,0.0
398,,0.0,0.0,0.0,0.0,0.0
399,,0.0,0.0,0.0,0.0,0.0
400,,0.0,0.0,0.0,0.0,0.0
401,,0.0,0.0,0.0,0.0,0.0
402,,0.0,0.0,0.0,0.0,0.0
403,,0.0,0.0,0.0,0.0,0.0
404,,0.0,0.0,0.0,0.0,0.0
405,,0.0,0.0,0.0,0.0,0.0
406,,0.0,0.0,0.0,0.0,0.0
407,,0.0,0.0,0.0,0.0,0.0
408,,0.0,0.0,0.0,0.0,0.0
409,,0.0,0.0,0.0,0.0,0.0
410,,0.0,0.0,0.0,0.0,0.0
411,Fowler,23.0,0.0,0.0,168673.07480243576,0.4678714859437751
412,Fowler,156.0,0.0,0.0,159765.74997381156,0.39759036144578314
413,Fowler,26.0,0.0,0.0,155788.42733779087,0.37399598393574296
414,Fowler,114.0,48466.0,0.4904214559386973,169825.07123582734,0.4819277108433735
415,Fowler,170.0,48134.0,0.4827586206896552,168606.56359925296,0.46686746987951805
416,Fowler,223.0,47808.0,0.48148148148148145,164711.78144209247,0.43373493975903615
417,Fowler,53.0,5491.0,0.12388250319284802,162703.54789810113,0.42018072289156627
418,Fowler,215.0,36137.0,0.39719029374201786,163461.89510853792,0.42319277108433734
419,Fowler,552.0,36237.0,0.3997445721583653,164001.77176086933,0.42771084337349397
420,Fowler,106.0,0.0,0.0,160152.69799735106,0.3990963855421687
421,Fowler,605.0,0.0,0.0,161838.6350969706,0.41315261044176704
422,Fowler,0.0,0.0,0.0,156551.177880358,0.3795180722891566
423,Fowler,169.0,0.0,0.0,157423.8449255083,0.3870481927710843
424,Fowler,0.0,0.0,0.0,161308.1406329465,0.4106425702811245
425,Fowler,61.0,0.0,0.0,155802.60068891477,0.3744979919678715
426,Fowler,308.0,0.0,0.0,157247.1775677083,0.38604417670682734
427,Fowler,62.0,0.0,0.0,154875.11403880423,0.36947791164658633
428,,0.0,0.0,0.0,0.0,0.0
429,,0.0,0.0,0.0,0.0,0.0
430,,0.0,0.0,0.0,0.0,0.0
431,,0.0,0.0,0.0,0.0,0.0
432,,0.0,0.0,0.0,0.0,0.0
433,,0.0,0.0,0.0,0.0,0.0
434,,0.0,0.0,0.0,0.0,0.0
435,,0.0,0.0,0.0,0.0,0.0
436,,0.0,0.0,0.0,0.0,0.0
437,,0.0,0.0,0.0,0.0,0.0
438,,0.0,0.0,0.0,0.0,0.0
439,,0.0,0.0,0.0,0.0,0.0
440,,0.0,0.0,0.0,0.0,0.0
441,Fowler,637.0,0.0,0.0,184389.40096844127,0.6059236947791165
442,Fowler,0.0,0.0,0.0,183318.59385987575,0.5963855421686747
443,Unincorporate,125.0,0.0,0.0,183552.796563264,0.5988955823293173
444,Fowler,0.0,0.0,0.0,174264.74211472762,0.5205823293172691
445,Fowler,0.0,0.0,0.0,178442.0155176122,0.552710843373494
446,Fowler,0.0,0.0,0.0,176698.0784492147,0.5381526104417671
447,Fowler,0.0,0.0,0.0,177740.2865733776,0.5446787148594378
448,Unincorporate,0.0,0.0,0.0,176559.16717440655,0.536144578313253
449,Fowler,0.0,0.0,0.0,173302.4901273196,0.5095381526104418
450,Fowler,11.0,0.0,0.0,170405.21973653443,0.48744979919678716
451,Fowler,8.0,0.0,0.0,172260.98541283456,0.5020080321285141
452,Fowler,0.0,0.0,0.0,158505.45441522409,0.3910642570281124
453,Fowler,8.0,0.0,0.0,157129.19614070296,0.3845381526104418
454,Fowler,0.0,0.0,0.0,156921.1629777062,0.3825301204819277
455,Fowler,0.0,0.0,0.0,155959.91707630956,0.37650602409638556
456,Fowler,21.0,0.0,0.0,156287.5708401407,0.37801204819277107
457,Fowler,0.0,0.0,0.0,156637.94775628246,0.38052208835341367
458,Fowler,0.0,0.0,0.0,160473.66008341423,0.4036144578313253
459,Fowler,2.0,0.0,0.0,158847.82352669234,0.3930722891566265
460,Fowler,9.0,0.0,0.0,157804.0926731067,0.39006024096385544
461,Fowler,142.0,0.0,0.0,161242.4673327449,0.4086345381526104
462,,0.0,0.0,0.0,0.0,0.0
463,,0.0,0.0,0.0,0.0,0.0
464,,0.0,0.0,0.0,0.0,0.0
465,,0.0,0.0,0.0,0.0,0.0
466,,0.0,0.0,0.0,0.0,0.0
467,,0.0,0.0,0.0,0.0,0.0
468,,0.0,0.0,0.0,0.0,0.0
469,,0.0,0.0,0.0,0.0,0.0
470,,0.0,0.0,0.0,0.0,0.0
471,,0.0,0.0,0.0,0.0,0.0
472,,0.0,0.0,0.0,0.0,0.0
473,,0.0,0.0,0.0,0.0,0.0
474,,0.0,0.0,0.0,0.0,0.0
475,,0.0,0.0,0.0,0.0,0.0
476,,0.0,0.0,0.0,0.0,0.0
477,,0.0,0.0,0.0,0.0,0.0
478,,0.0,0.0,0.0,0.0,0.0
479,,0.0,0.0,0.0,0.0,0.0
480,,0.0,0.0,0.0,0.0,0.0
481,Fresno,126.0,0.0,0.0,156669.8052808347,0.3810240963855422
482,Fresno,51.0,0.0,0.0,163520.35069304326,0.4241967871485944
483,Fresno,77.0,0.0,0.0,165232.45310994037,0.4392570281124498
484,Fresno,31.0,0.0,0.0,171321.37038407326,0.4939759036144578
485,Fresno,233.0,0.0,0.0,165472.7511825043,0.4422690763052209
